chr	start	end	peak_id	score	strand	signal_value	p_value	q_value	length	peak_center	peak_strength	signal_category
chr5	43310522	43311323	macs3_results/Chimp_Judith_peak_14161	54	.	2.0559	5.49684	2.51668	743	43310893.5	Weak	Low
chr5	45552929	45554065	macs3_results/Chimp_Judith_peak_14169	48	.	2.27352	4.80412	2.01619	1023	45553440.5	Weak	Low
chr5	45561584	45562309	macs3_results/Chimp_Judith_peak_14170	44	.	2.19512	4.40297	1.77013	539	45561853.5	Weak	Low
chr5	45569315	45569673	macs3_results/Chimp_Judith_peak_14171	52	.	2.35191	5.21929	2.27892	620	45569625	Weak	Low
chr5	45576903	45578085	macs3_results/Chimp_Judith_peak_14172	23	.	1.72474	2.31594	0.589454	572	45577189	Weak	Low
chr5	45576903	45578085	macs3_results/Chimp_Judith_peak_14172	23	.	1.72474	2.31594	0.589454	572	45577189	Weak	Low
chr5	45637143	45637369	macs3_results/Chimp_Judith_peak_14173	44	.	2.19512	4.40297	1.77013	559	45637422.5	Weak	Low
chr5	45637143	45637369	macs3_results/Chimp_Judith_peak_14173	44	.	2.19512	4.40297	1.77013	559	45637422.5	Weak	Low
chr5	45645166	45645350	macs3_results/Chimp_Judith_peak_14174	42	.	2.02789	4.25044	1.73928	693	45645512.5	Weak	Low
chr5	45645893	45646913	macs3_results/Chimp_Judith_peak_14175	72	.	2.65138	7.26963	3.73254	450	45646118	Weak	Low
chr5	45657829	45659238	macs3_results/Chimp_Judith_peak_14176	56	.	2.43031	5.64808	2.55795	706	45658182	Weak	Low
chr5	45662333	45663447	macs3_results/Chimp_Judith_peak_14177	36	.	2.03833	3.64447	1.3244	549	45662607.5	Weak	Low
chr5	45662111	45663447	macs3_results/Chimp_Judith_peak_14177	36	.	2.03833	3.64447	1.3244	549	45662385.5	Weak	Low
chr5	45662111	45663447	macs3_results/Chimp_Judith_peak_14177	36	.	2.03833	3.64447	1.3244	549	45662385.5	Weak	Low
chr5	45664203	45664802	macs3_results/Chimp_Judith_peak_14178	102	.	2.99302	10.202	6.18939	568	45664487	Strong	Low
chr5	45664203	45664613	macs3_results/Chimp_Judith_peak_14178	102	.	2.99302	10.202	6.18939	568	45664487	Strong	Low
chr5	45664203	45664613	macs3_results/Chimp_Judith_peak_14178	102	.	2.99302	10.202	6.18939	568	45664487	Strong	Low
chr5	49232374	49233686	macs3_results/Chimp_Judith_peak_14206	57	.	2.42086	5.74528	2.64377	859	49232803.5	Weak	Low
chr5	49260032	49261160	macs3_results/Chimp_Judith_peak_14208	20	.	1.57989	2.00974	0.438796	489	49260276.5	Weak	Low
chr5	49846660	49846790	macs3_results/Chimp_Judith_peak_14219	48	.	2.27352	4.80412	2.01619	601	49846960.5	Weak	Low
chr5	49994087	49994721	macs3_results/Chimp_Judith_peak_14222	44	.	2.17909	4.45294	1.81442	526	49994350	Weak	Low
chr5	50300417	50300706	macs3_results/Chimp_Judith_peak_14226	36	.	2.03833	3.64447	1.3244	478	50300656	Weak	Low
chr5	51495258	51495765	macs3_results/Chimp_Judith_peak_14240	48	.	2.27352	4.80412	2.01619	298	51495407	Weak	Low
chr5	52730450	52731457	macs3_results/Chimp_Judith_peak_14251	40	.	2.03413	4.0924	1.60573	504	52730702	Weak	Low
chr5	52947716	52948887	macs3_results/Chimp_Judith_peak_14255a	48	.	2.27352	4.80412	2.01619	615	52948023.5	Weak	Low
chr5	52947716	52948887	macs3_results/Chimp_Judith_peak_14255b	36	.	2.03833	3.64447	1.3244	1022	52948227	Weak	Low
chr5	53044218	53044696	macs3_results/Chimp_Judith_peak_14257	74	.	2.7439	7.49199	3.86885	544	53044490	Weak	Low
chr5	54230418	54231205	macs3_results/Chimp_Judith_peak_14264	35	.	1.90499	3.57409	1.3244	869	54230852.5	Weak	Low
chr5	54255955	54257387	macs3_results/Chimp_Judith_peak_14265	53	.	2.31091	5.30822	2.3566	964	54256437	Weak	Low
chr5	57042434	57043213	macs3_results/Chimp_Judith_peak_14291	33	.	1.92485	3.33162	1.15515	521	57042694.5	Weak	Low
chr5	58166593	58167948	macs3_results/Chimp_Judith_peak_14303	41	.	2.07236	4.14863	1.65269	641	58166913.5	Weak	Low
chr5	58166593	58167948	macs3_results/Chimp_Judith_peak_14303	41	.	2.07236	4.14863	1.65269	641	58166913.5	Weak	Low
chr5	58580919	58582593	macs3_results/Chimp_Judith_peak_14306	50	.	2.12691	5.07463	2.24857	487	58581162.5	Weak	Low
chr5	59642669	59643667	macs3_results/Chimp_Judith_peak_14308	40	.	2.11672	4.01628	1.54274	750	59643044	Weak	Low
chr5	60163987	60164215	macs3_results/Chimp_Judith_peak_14311	42	.	2.11484	4.21211	1.70505	678	60164326	Weak	Low
chr5	60188975	60190107	macs3_results/Chimp_Judith_peak_14312	40	.	2.0163	4.02104	1.5438	592	60189271	Weak	Low
chr5	62961988	62962370	macs3_results/Chimp_Judith_peak_14340	32	.	1.95993	3.28804	1.1188	617	62962296.5	Weak	Low
chr5	62962631	62963191	macs3_results/Chimp_Judith_peak_14340	32	.	1.95993	3.28804	1.1188	617	62962939.5	Weak	Low
chr5	62988182	62988255	macs3_results/Chimp_Judith_peak_14341	36	.	2.03833	3.64447	1.3244	563	62988463.5	Weak	Low
chr5	64772806	64773918	macs3_results/Chimp_Judith_peak_14358a	32	.	1.95993	3.28804	1.1188	879	64773245.5	Weak	Low
chr5	64772806	64773918	macs3_results/Chimp_Judith_peak_14358b	65	.	2.58711	6.54499	3.17003	2343	64773977.5	Weak	Low
chr5	64857758	64858887	macs3_results/Chimp_Judith_peak_14360	47	.	2.14014	4.72199	2.01619	748	64858132	Weak	Low
chr5	64998911	64999144	macs3_results/Chimp_Judith_peak_14361	61	.	2.37191	6.19232	2.94506	1072	64999447	Weak	Low
chr5	65079269	65079961	macs3_results/Chimp_Judith_peak_14362	40	.	2.11672	4.01628	1.54274	476	65079507	Weak	Low
chr5	70149418	70150516	macs3_results/Chimp_Judith_peak_14371	65	.	2.58711	6.54499	3.17003	866	70149851	Weak	Low
chr5	70509176	70510263	macs3_results/Chimp_Judith_peak_14376	52	.	2.35191	5.21929	2.27892	533	70509442.5	Weak	Low
chr5	71406768	71407054	macs3_results/Chimp_Judith_peak_14386a	52	.	2.35191	5.21929	2.27892	771	71407153.5	Weak	Low
chr5	71406768	71407054	macs3_results/Chimp_Judith_peak_14386b	40	.	2.06744	4.03352	1.55133	2218	71407877	Weak	Low
chr5	71442304	71443642	macs3_results/Chimp_Judith_peak_14387	49	.	2.05606	4.93467	2.13067	518	71442563	Weak	Low
chr5	71442304	71443642	macs3_results/Chimp_Judith_peak_14387	49	.	2.05606	4.93467	2.13067	518	71442563	Weak	Low
chr5	71449866	71450465	macs3_results/Chimp_Judith_peak_14388	40	.	2.11672	4.01628	1.54274	863	71450297.5	Weak	Low
chr5	71553827	71554091	macs3_results/Chimp_Judith_peak_14389	56	.	2.43031	5.64808	2.55795	723	71554188.5	Weak	Low
chr5	72741770	72742193	macs3_results/Chimp_Judith_peak_14396a	20	.	1.64634	2.0261	0.438796	484	72742012	Weak	Low
chr5	72741770	72742193	macs3_results/Chimp_Judith_peak_14396b	20	.	1.64634	2.0261	0.438796	1281	72742410.5	Weak	Low
chr5	73035158	73035314	macs3_results/Chimp_Judith_peak_14400	29	.	1.88153	2.94746	0.929844	571	73035443.5	Weak	Low
chr5	73034565	73035314	macs3_results/Chimp_Judith_peak_14400	29	.	1.88153	2.94746	0.929844	571	73034850.5	Weak	Low
chr5	73183692	73184500	macs3_results/Chimp_Judith_peak_14405	49	.	2.27729	4.9366	2.13177	392	73183888	Weak	Low
chr5	73211460	73211525	macs3_results/Chimp_Judith_peak_14406	36	.	2.03833	3.64447	1.3244	532	73211726	Weak	Low
chr5	75383702	75384570	macs3_results/Chimp_Judith_peak_14429	40	.	2.11672	4.01628	1.54274	541	75383972.5	Weak	Low
chr5	75383994	75384570	macs3_results/Chimp_Judith_peak_14429	40	.	2.11672	4.01628	1.54274	541	75384264.5	Weak	Low
chr5	75471492	75472648	macs3_results/Chimp_Judith_peak_14431	74	.	2.7439	7.49199	3.86885	1099	75472041.5	Weak	Low
chr5	76154802	76155461	macs3_results/Chimp_Judith_peak_14440	90	.	2.97909	9.00078	5.1113	860	76155232	Weak	Low
chr5	77984363	77985153	macs3_results/Chimp_Judith_peak_14452	32	.	1.95993	3.28804	1.1188	544	77984635	Weak	Low
chr5	78125250	78126250	macs3_results/Chimp_Judith_peak_14454	106	.	3.21428	10.6087	6.56201	951	78125725.5	Strong	Low
chr5	78145089	78145553	macs3_results/Chimp_Judith_peak_14456	20	.	1.60799	2.056	0.463859	482	78145330	Weak	Low
chr5	78169958	78170851	macs3_results/Chimp_Judith_peak_14457	40	.	2.11445	4.00823	1.54274	1603	78170759.5	Weak	Low
chr5	78204993	78206024	macs3_results/Chimp_Judith_peak_14460	71	.	2.57993	7.11555	3.5989	689	78205337.5	Weak	Low
chr5	78220921	78220952	macs3_results/Chimp_Judith_peak_14461	23	.	1.72474	2.31594	0.589454	796	78221319	Weak	Low
chr5	78219560	78219869	macs3_results/Chimp_Judith_peak_14461	23	.	1.72474	2.31594	0.589454	796	78219958	Weak	Low
chr5	78219560	78219869	macs3_results/Chimp_Judith_peak_14461	23	.	1.72474	2.31594	0.589454	796	78219958	Weak	Low
chr5	78219560	78219869	macs3_results/Chimp_Judith_peak_14461	23	.	1.72474	2.31594	0.589454	796	78219958	Weak	Low
chr5	79868763	79869350	macs3_results/Chimp_Judith_peak_14472	60	.	2.42389	6.02472	2.85411	501	79869013.5	Weak	Low
chr5	81365017	81365619	macs3_results/Chimp_Judith_peak_14476	44	.	2.19512	4.40297	1.77013	898	81365466	Weak	Low
chr5	81398821	81399587	macs3_results/Chimp_Judith_peak_14477	65	.	2.58711	6.54499	3.17003	483	81399062.5	Weak	Low
chr5	82017785	82017914	macs3_results/Chimp_Judith_peak_14481	36	.	2.03833	3.64447	1.3244	727	82018148.5	Weak	Low
chr5	86347985	86348688	macs3_results/Chimp_Judith_peak_14506	40	.	2.11672	4.01628	1.54274	481	86348225.5	Weak	Low
chr5	86701814	86702240	macs3_results/Chimp_Judith_peak_14510	84	.	2.90069	8.48647	4.67208	625	86702126.5	Weak	Low
chr5	87760508	87760695	macs3_results/Chimp_Judith_peak_14521	74	.	2.7439	7.49199	3.86885	840	87760928	Weak	Low
chr5	87855808	87856671	macs3_results/Chimp_Judith_peak_14522	32	.	1.95993	3.28804	1.1188	661	87856138.5	Weak	Low
chr5	87915089	87916179	macs3_results/Chimp_Judith_peak_14524	56	.	2.43031	5.64808	2.55795	493	87915335.5	Weak	Low
chr5	89386732	89387825	macs3_results/Chimp_Judith_peak_14543	52	.	2.35191	5.21929	2.27892	571	89387017.5	Weak	Low
chr5	89900076	89900797	macs3_results/Chimp_Judith_peak_14548	34	.	1.9342	3.4469	1.24992	903	89900527.5	Weak	Low
chr5	89912757	89913389	macs3_results/Chimp_Judith_peak_14549	24	.	1.7519	2.46131	0.708727	472	89912993	Weak	Low
chr5	90194031	90194600	macs3_results/Chimp_Judith_peak_14552	74	.	2.7439	7.49199	3.86885	615	90194338.5	Weak	Low
chr5	91602025	91602543	macs3_results/Chimp_Judith_peak_14567	40	.	2.11672	4.01628	1.54274	599	91602324.5	Weak	Low
chr5	91828256	91829111	macs3_results/Chimp_Judith_peak_14569	32	.	1.95993	3.28804	1.1188	598	91828555	Weak	Low
chr5	93602515	93602917	macs3_results/Chimp_Judith_peak_14586	26	.	1.80313	2.62325	0.751142	513	93602771.5	Weak	Low
chr5	94946054	94947054	macs3_results/Chimp_Judith_peak_14596	40	.	2.11672	4.01628	1.54274	731	94946419.5	Weak	Low
chr5	96668300	96668379	macs3_results/Chimp_Judith_peak_14636	38	.	2.05657	3.80261	1.45272	874	96668737	Weak	Low
chr5	97218305	97219403	macs3_results/Chimp_Judith_peak_14649	75	.	2.39281	7.58537	3.95313	573	97218591.5	Weak	Low
chr5	97218305	97219403	macs3_results/Chimp_Judith_peak_14649	75	.	2.39281	7.58537	3.95313	573	97218591.5	Weak	Low
chr5	97218305	97219403	macs3_results/Chimp_Judith_peak_14649	75	.	2.39281	7.58537	3.95313	573	97218591.5	Weak	Low
chr5	97254533	97255533	macs3_results/Chimp_Judith_peak_14650	33	.	1.89175	3.36699	1.18629	495	97254780.5	Weak	Low
chr5	97254533	97255533	macs3_results/Chimp_Judith_peak_14650	33	.	1.89175	3.36699	1.18629	495	97254780.5	Weak	Low
chr5	97254533	97255533	macs3_results/Chimp_Judith_peak_14650	33	.	1.89175	3.36699	1.18629	495	97254780.5	Weak	Low
chr5	97484717	97485584	macs3_results/Chimp_Judith_peak_14651	26	.	1.80313	2.62325	0.751142	735	97485084.5	Weak	Low
chr5	97520877	97521190	macs3_results/Chimp_Judith_peak_14652	40	.	2.11672	4.01628	1.54274	473	97521113.5	Weak	Low
chr5	98667506	98668616	macs3_results/Chimp_Judith_peak_14675	21	.	1.67573	2.16673	0.554	538	98667775	Weak	Low
chr5	99161248	99162188	macs3_results/Chimp_Judith_peak_14685	56	.	2.43031	5.64808	2.55795	533	99161514.5	Weak	Low
chr5	99555914	99556749	macs3_results/Chimp_Judith_peak_14690	23	.	1.72474	2.31594	0.589454	675	99556251.5	Weak	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691a	265	.	4.68303	26.5879	22.1034	893	99802451.5	Strong	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691a	265	.	4.68303	26.5879	22.1034	893	99802451.5	Strong	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691a	265	.	4.68303	26.5879	22.1034	893	99802451.5	Strong	Low
chr5	99802005	99803958	macs3_results/Chimp_Judith_peak_14691a	265	.	4.68303	26.5879	22.1034	893	99802451.5	Strong	Low
chr5	99806336	99808553	macs3_results/Chimp_Judith_peak_14691a	265	.	4.68303	26.5879	22.1034	893	99806782.5	Strong	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691b	70	.	2.6655	7.0124	3.50578	2810	99803410	Weak	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691b	70	.	2.6655	7.0124	3.50578	2810	99803410	Weak	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691b	70	.	2.6655	7.0124	3.50578	2810	99803410	Weak	Low
chr5	99802005	99803958	macs3_results/Chimp_Judith_peak_14691b	70	.	2.6655	7.0124	3.50578	2810	99803410	Weak	Low
chr5	99806336	99808553	macs3_results/Chimp_Judith_peak_14691b	70	.	2.6655	7.0124	3.50578	2810	99807741	Weak	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691c	123	.	3.44947	12.3089	8.17293	4023	99804016.5	Strong	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691c	123	.	3.44947	12.3089	8.17293	4023	99804016.5	Strong	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691c	123	.	3.44947	12.3089	8.17293	4023	99804016.5	Strong	Low
chr5	99802005	99803958	macs3_results/Chimp_Judith_peak_14691c	123	.	3.44947	12.3089	8.17293	4023	99804016.5	Strong	Low
chr5	99806336	99808553	macs3_results/Chimp_Judith_peak_14691c	123	.	3.44947	12.3089	8.17293	4023	99808347.5	Strong	Low
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691d	550	.	7.76132	55.067	50.3066	5845	99804927.5	Strong	High
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691d	550	.	7.76132	55.067	50.3066	5845	99804927.5	Strong	High
chr5	99802005	99808554	macs3_results/Chimp_Judith_peak_14691d	550	.	7.76132	55.067	50.3066	5845	99804927.5	Strong	High
chr5	99802005	99803958	macs3_results/Chimp_Judith_peak_14691d	550	.	7.76132	55.067	50.3066	5845	99804927.5	Strong	High
chr5	99806336	99808553	macs3_results/Chimp_Judith_peak_14691d	550	.	7.76132	55.067	50.3066	5845	99809258.5	Strong	High
chr5	99934925	99935746	macs3_results/Chimp_Judith_peak_14694	52	.	2.35191	5.21929	2.27892	494	99935172	Weak	Low
chr5	100352573	100353548	macs3_results/Chimp_Judith_peak_14700	22	.	1.58158	2.236	0.589454	509	100352827.5	Weak	Low
chr5	100532866	100533720	macs3_results/Chimp_Judith_peak_14703	74	.	2.7439	7.49199	3.86885	512	100533122	Weak	Low
chr5	100761763	100762932	macs3_results/Chimp_Judith_peak_14706a	36	.	2.03833	3.64447	1.3244	964	100762245	Weak	Low
chr5	100761763	100762932	macs3_results/Chimp_Judith_peak_14706b	52	.	2.35191	5.21929	2.27892	1878	100762702	Weak	Low
chr5	100773769	100775100	macs3_results/Chimp_Judith_peak_14707	36	.	2.03833	3.64447	1.3244	640	100774089	Weak	Low
chr5	100773769	100775100	macs3_results/Chimp_Judith_peak_14707	36	.	2.03833	3.64447	1.3244	640	100774089	Weak	Low
chr5	100878889	100880211	macs3_results/Chimp_Judith_peak_14711	60	.	2.50871	6.0901	2.85411	669	100879223.5	Weak	Low
chr5	100955160	100955702	macs3_results/Chimp_Judith_peak_14713	26	.	1.80313	2.62325	0.751142	616	100955468	Weak	Low
chr5	101099360	101100356	macs3_results/Chimp_Judith_peak_14718	40	.	2.05325	4.07441	1.58858	528	101099624	Weak	Low
chr5	101099360	101100356	macs3_results/Chimp_Judith_peak_14718	40	.	2.05325	4.07441	1.58858	528	101099624	Weak	Low
chr5	101099360	101100356	macs3_results/Chimp_Judith_peak_14718	40	.	2.05325	4.07441	1.58858	528	101099624	Weak	Low
chr5	101125671	101126196	macs3_results/Chimp_Judith_peak_14719	98	.	2.45888	9.85719	5.88309	2252	101126797	Weak	Low
chr5	101126680	101129075	macs3_results/Chimp_Judith_peak_14719	98	.	2.45888	9.85719	5.88309	2252	101127806	Weak	Low
chr5	101126680	101129075	macs3_results/Chimp_Judith_peak_14719	98	.	2.45888	9.85719	5.88309	2252	101127806	Weak	Low
chr5	101134223	101135074	macs3_results/Chimp_Judith_peak_14720	43	.	2.06326	4.30416	1.77013	934	101134690	Weak	Low
chr5	101134223	101135074	macs3_results/Chimp_Judith_peak_14720	43	.	2.06326	4.30416	1.77013	934	101134690	Weak	Low
chr5	101163272	101163698	macs3_results/Chimp_Judith_peak_14721	56	.	2.43031	5.64808	2.55795	498	101163521	Weak	Low
chr5	101165847	101167425	macs3_results/Chimp_Judith_peak_14722a	83	.	2.78034	8.31938	4.56017	886	101166290	Weak	Low
chr5	101165847	101167425	macs3_results/Chimp_Judith_peak_14722b	51	.	2.33298	5.1478	2.27892	2389	101167041.5	Weak	Low
chr5	101329909	101330391	macs3_results/Chimp_Judith_peak_14728	60	.	2.50871	6.0901	2.85411	704	101330261	Weak	Low
chr5	101425990	101427086	macs3_results/Chimp_Judith_peak_14731	65	.	2.58711	6.54499	3.17003	1538	101426759	Weak	Low
chr5	101426236	101427423	macs3_results/Chimp_Judith_peak_14731	65	.	2.58711	6.54499	3.17003	1538	101427005	Weak	Low
chr5	101483050	101483635	macs3_results/Chimp_Judith_peak_14732	153	.	3.84146	15.3319	11.0921	1628	101483864	Strong	Low
chr5	101655266	101656266	macs3_results/Chimp_Judith_peak_14734	23	.	1.72474	2.31594	0.589454	488	101655510	Weak	Low
chr5	101681550	101682557	macs3_results/Chimp_Judith_peak_14735	36	.	2.03833	3.64447	1.3244	501	101681800.5	Weak	Low
chr5	101685862	101686848	macs3_results/Chimp_Judith_peak_14736	29	.	1.88153	2.94746	0.929844	875	101686299.5	Weak	Low
chr5	101765101	101765957	macs3_results/Chimp_Judith_peak_14741	48	.	2.27352	4.80412	2.01619	768	101765485	Weak	Low
chr5	101764918	101765775	macs3_results/Chimp_Judith_peak_14741	48	.	2.27352	4.80412	2.01619	768	101765302	Weak	Low
chr5	101864589	101865351	macs3_results/Chimp_Judith_peak_14743	60	.	2.50871	6.0901	2.85411	509	101864843.5	Weak	Low
chr5	102178103	102179003	macs3_results/Chimp_Judith_peak_14751	48	.	2.27352	4.80412	2.01619	513	102178359.5	Weak	Low
chr5	102580843	102582022	macs3_results/Chimp_Judith_peak_14759	48	.	2.27352	4.80412	2.01619	699	102581192.5	Weak	Low
chr5	102821758	102822833	macs3_results/Chimp_Judith_peak_14763	52	.	2.35191	5.21929	2.27892	520	102822018	Weak	Low
chr5	103521429	103522224	macs3_results/Chimp_Judith_peak_14776	39	.	2.06903	3.94328	1.54274	538	103521698	Weak	Low
chr5	103521159	103522224	macs3_results/Chimp_Judith_peak_14776	39	.	2.06903	3.94328	1.54274	538	103521428	Weak	Low
chr5	103534695	103535001	macs3_results/Chimp_Judith_peak_14778	29	.	1.88153	2.94746	0.929844	725	103535057.5	Weak	Low
chr5	103540859	103540875	macs3_results/Chimp_Judith_peak_14779a	52	.	2.35191	5.21929	2.27892	823	103541270.5	Weak	Low
chr5	103540859	103540875	macs3_results/Chimp_Judith_peak_14779b	32	.	1.91489	3.21612	1.1188	1814	103541766	Weak	Low
chr5	103592230	103593189	macs3_results/Chimp_Judith_peak_14781	40	.	2.11672	4.01628	1.54274	665	103592562.5	Weak	Low
chr5	103848399	103849130	macs3_results/Chimp_Judith_peak_14784	23	.	1.72474	2.31594	0.589454	498	103848648	Weak	Low
chr5	105628624	105629699	macs3_results/Chimp_Judith_peak_14806	36	.	2.03833	3.64447	1.3244	522	105628885	Weak	Low
chr5	105762519	105763313	macs3_results/Chimp_Judith_peak_14811	23	.	1.72474	2.31594	0.589454	569	105762803.5	Weak	Low
chr5	105762519	105763313	macs3_results/Chimp_Judith_peak_14811	23	.	1.72474	2.31594	0.589454	569	105762803.5	Weak	Low
chr5	105942297	105943297	macs3_results/Chimp_Judith_peak_14817	52	.	2.35191	5.21929	2.27892	851	105942722.5	Weak	Low
chr5	106561139	106561637	macs3_results/Chimp_Judith_peak_14835	20	.	1.64634	2.0261	0.438796	487	106561382.5	Weak	Low
chr5	106644722	106645762	macs3_results/Chimp_Judith_peak_14839	70	.	2.6655	7.0124	3.50578	1305	106645374.5	Weak	Low
chr5	107228398	107229002	macs3_results/Chimp_Judith_peak_14848	44	.	2.19512	4.40297	1.77013	561	107228678.5	Weak	Low
chr5	107552828	107553914	macs3_results/Chimp_Judith_peak_14856a	44	.	2.19512	4.40297	1.77013	751	107553203.5	Weak	Low
chr5	107554040	107555472	macs3_results/Chimp_Judith_peak_14856a	44	.	2.19512	4.40297	1.77013	751	107554415.5	Weak	Low
chr5	107552828	107553914	macs3_results/Chimp_Judith_peak_14856b	40	.	2.11672	4.01628	1.54274	1957	107553806.5	Weak	Low
chr5	107554040	107555472	macs3_results/Chimp_Judith_peak_14856b	40	.	2.11672	4.01628	1.54274	1957	107555018.5	Weak	Low
chr5	107619161	107620132	macs3_results/Chimp_Judith_peak_14860	41	.	2.13274	4.17622	1.6721	541	107619431.5	Weak	Low
chr5	107619994	107620313	macs3_results/Chimp_Judith_peak_14860	41	.	2.13274	4.17622	1.6721	541	107620264.5	Weak	Low
chr5	108417625	108419356	macs3_results/Chimp_Judith_peak_14867	174	.	3.61063	17.4505	13.1474	1193	108418221.5	Strong	Low
chr5	108715016	108715582	macs3_results/Chimp_Judith_peak_14875	140	.	3.68466	14.0955	9.89362	832	108715432	Strong	Low
chr5	108731920	108733508	macs3_results/Chimp_Judith_peak_14876a	53	.	2.36125	5.38182	2.41812	529	108732184.5	Weak	Low
chr5	108731920	108733508	macs3_results/Chimp_Judith_peak_14876b	79	.	2.8223	7.98345	4.25539	1878	108732859	Weak	Low
chr5	108775565	108776326	macs3_results/Chimp_Judith_peak_14880	61	.	2.41775	6.1322	2.89081	510	108775820	Weak	Low
chr5	109160542	109160890	macs3_results/Chimp_Judith_peak_14885	79	.	2.74421	7.99205	4.26368	709	109160896.5	Weak	Low
chr5	109463081	109463540	macs3_results/Chimp_Judith_peak_14895	23	.	1.72474	2.31594	0.589454	763	109463462.5	Weak	Low
chr5	109503591	109504915	macs3_results/Chimp_Judith_peak_14898	48	.	2.27352	4.80412	2.01619	1057	109504119.5	Weak	Low
chr5	109575797	109576448	macs3_results/Chimp_Judith_peak_14903	48	.	2.27352	4.80412	2.01619	485	109576039.5	Weak	Low
chr5	109575797	109576448	macs3_results/Chimp_Judith_peak_14903	48	.	2.27352	4.80412	2.01619	485	109576039.5	Weak	Low
chr5	110211771	110213762	macs3_results/Chimp_Judith_peak_14911a	42	.	2.13583	4.29095	1.7696	666	110212104	Weak	Low
chr5	110211771	110213762	macs3_results/Chimp_Judith_peak_14911b	46	.	2.20948	4.67765	2.0029	2435	110212988.5	Weak	Low
chr5	110240252	110241252	macs3_results/Chimp_Judith_peak_14912	40	.	2.11107	4.09714	1.60975	547	110240525.5	Weak	Low
chr5	110240379	110241252	macs3_results/Chimp_Judith_peak_14912	40	.	2.11107	4.09714	1.60975	547	110240652.5	Weak	Low
chr5	110569230	110570440	macs3_results/Chimp_Judith_peak_14916	32	.	1.95993	3.28804	1.1188	645	110569552.5	Weak	Low
chr5	111666985	111667121	macs3_results/Chimp_Judith_peak_14933	60	.	2.50871	6.0901	2.85411	498	111667234	Weak	Low
chr5	112354746	112356120	macs3_results/Chimp_Judith_peak_14949	84	.	2.90069	8.48647	4.67208	1087	112355289.5	Weak	Low
chr5	113991465	113991911	macs3_results/Chimp_Judith_peak_14963	33	.	1.89885	3.31621	1.14496	482	113991706	Weak	Low
chr5	114043775	114044236	macs3_results/Chimp_Judith_peak_14965	35	.	1.90499	3.57409	1.3244	534	114044042	Weak	Low
chr5	114432713	114433451	macs3_results/Chimp_Judith_peak_14966	65	.	2.58711	6.54499	3.17003	638	114433032	Weak	Low
chr5	116038573	116038953	macs3_results/Chimp_Judith_peak_14979	47	.	2.00849	4.70314	2.01619	499	116038822.5	Weak	Low
chr5	116038573	116038953	macs3_results/Chimp_Judith_peak_14979	47	.	2.00849	4.70314	2.01619	499	116038822.5	Weak	Low
chr5	116116271	116117306	macs3_results/Chimp_Judith_peak_14981	48	.	2.14865	4.86204	2.06661	616	116116579	Weak	Low
chr5	116409343	116410189	macs3_results/Chimp_Judith_peak_14984	48	.	2.27352	4.80412	2.01619	492	116409589	Weak	Low
chr5	116409343	116410189	macs3_results/Chimp_Judith_peak_14984	48	.	2.27352	4.80412	2.01619	492	116409589	Weak	Low
chr5	116409343	116410189	macs3_results/Chimp_Judith_peak_14984	48	.	2.27352	4.80412	2.01619	492	116409589	Weak	Low
chr5	116409343	116410189	macs3_results/Chimp_Judith_peak_14984	48	.	2.27352	4.80412	2.01619	492	116409589	Weak	Low
chr5	116481811	116483230	macs3_results/Chimp_Judith_peak_14986	40	.	2.11672	4.01628	1.54274	802	116482212	Weak	Low
chr5	116706086	116707145	macs3_results/Chimp_Judith_peak_14987	30	.	1.85356	3.00253	0.975221	499	116706335.5	Weak	Low
chr5	117429974	117430988	macs3_results/Chimp_Judith_peak_14994	56	.	2.43031	5.64808	2.55795	543	117430245.5	Weak	Low
chr5	118055102	118056044	macs3_results/Chimp_Judith_peak_15002	106	.	3.21428	10.6087	6.56201	824	118055514	Strong	Low
chr5	118656412	118657054	macs3_results/Chimp_Judith_peak_15010	60	.	2.50871	6.0901	2.85411	707	118656765.5	Weak	Low
chr5	118866638	118867677	macs3_results/Chimp_Judith_peak_15013	36	.	2.03833	3.64447	1.3244	527	118866901.5	Weak	Low
chr5	118866638	118867677	macs3_results/Chimp_Judith_peak_15013	36	.	2.03833	3.64447	1.3244	527	118866901.5	Weak	Low
chr5	119241530	119242400	macs3_results/Chimp_Judith_peak_15016	84	.	2.90069	8.48647	4.67208	639	119241849.5	Weak	Low
chr5	119453228	119454336	macs3_results/Chimp_Judith_peak_15020	23	.	1.72474	2.31594	0.589454	501	119453478.5	Weak	Low
chr5	119722234	119722958	macs3_results/Chimp_Judith_peak_15024	49	.	2.28508	4.96624	2.15325	684	119722576	Weak	Low
