chr	start	end	peak_id	score	strand	signal_value	p_value	q_value	length	peak_center	peak_strength	signal_category
chr5	99381271	99389964	macs3_results/GM18558_peak_6735c	6568	.	26.6261	656.832	651.255	5902	99384222	Strong	High
chr5	99383742	99390231	macs3_results/GM18558_peak_6735c	6568	.	26.6261	656.832	651.255	5902	99386693	Strong	High
chr5	99383742	99390231	macs3_results/GM18558_peak_6735c	6568	.	26.6261	656.832	651.255	5902	99386693	Strong	High
chr5	99383742	99390231	macs3_results/GM18558_peak_6735c	6568	.	26.6261	656.832	651.255	5902	99386693	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735d	5927	.	20.7863	592.782	587.265	7717	99385129.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735d	5927	.	20.7863	592.782	587.265	7717	99385129.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735d	5927	.	20.7863	592.782	587.265	7717	99385129.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735d	5927	.	20.7863	592.782	587.265	7717	99385129.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735d	5927	.	20.7863	592.782	587.265	7717	99385129.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735d	5927	.	20.7863	592.782	587.265	7717	99385129.5	Strong	High
chr5	99383742	99390231	macs3_results/GM18558_peak_6735d	5927	.	20.7863	592.782	587.265	7717	99387600.5	Strong	High
chr5	99383742	99390231	macs3_results/GM18558_peak_6735d	5927	.	20.7863	592.782	587.265	7717	99387600.5	Strong	High
chr5	99383742	99390231	macs3_results/GM18558_peak_6735d	5927	.	20.7863	592.782	587.265	7717	99387600.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735e	6038	.	19.7838	603.828	598.302	7933	99385237.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735e	6038	.	19.7838	603.828	598.302	7933	99385237.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735e	6038	.	19.7838	603.828	598.302	7933	99385237.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735e	6038	.	19.7838	603.828	598.302	7933	99385237.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735e	6038	.	19.7838	603.828	598.302	7933	99385237.5	Strong	High
chr5	99381271	99389964	macs3_results/GM18558_peak_6735e	6038	.	19.7838	603.828	598.302	7933	99385237.5	Strong	High
chr5	99383742	99390231	macs3_results/GM18558_peak_6735e	6038	.	19.7838	603.828	598.302	7933	99387708.5	Strong	High
chr5	99383742	99390231	macs3_results/GM18558_peak_6735e	6038	.	19.7838	603.828	598.302	7933	99387708.5	Strong	High
chr5	99383742	99390231	macs3_results/GM18558_peak_6735e	6038	.	19.7838	603.828	598.302	7933	99387708.5	Strong	High
chr5	107632372	107633490	macs3_results/GM18558_peak_6811a	30	.	1.65015	3.09781	0.777618	495	107632619.5	Weak	Low
chr5	107634199	107635391	macs3_results/GM18558_peak_6811a	30	.	1.65015	3.09781	0.777618	495	107634446.5	Weak	Low
chr5	107632372	107633490	macs3_results/GM18558_peak_6811b	25	.	1.6499	2.57596	0.52187	3182	107633963	Weak	Low
chr5	107634199	107635391	macs3_results/GM18558_peak_6811b	25	.	1.6499	2.57596	0.52187	3182	107635790	Weak	Low
chr5	107840088	107840581	macs3_results/GM18558_peak_6816	36	.	1.7609	3.62271	1.13964	902	107840539	Weak	Low
chr5	108257059	108257237	macs3_results/GM18558_peak_6821	24	.	1.57169	2.42539	0.455789	570	108257344	Weak	Low
chr5	109830817	109831064	macs3_results/GM18558_peak_6835	42	.	1.94122	4.28158	1.51009	490	109831062	Weak	Low
chr5	111438348	111438640	macs3_results/GM18558_peak_6841	38	.	1.87649	3.83563	1.28155	879	111438787.5	Weak	Low
chr5	113176180	113177180	macs3_results/GM18558_peak_6848a	63	.	2.19612	6.35253	3.05738	747	113176553.5	Weak	Low
chr5	113176180	113177180	macs3_results/GM18558_peak_6848b	148	.	3.1429	14.896	10.9402	2274	113177317	Strong	Low
chr5	113176180	113177180	macs3_results/GM18558_peak_6848c	75	.	2.34178	7.51187	4.05334	4144	113178252	Weak	Low
chr5	114555685	114556240	macs3_results/GM18558_peak_6863	42	.	1.94122	4.28158	1.51009	499	114555934.5	Weak	Low
chr5	115403667	115403901	macs3_results/GM18558_peak_6869	61	.	2.16411	6.1436	2.92594	543	115403938.5	Weak	Low
chr5	116695759	116696759	macs3_results/GM18558_peak_6876	42	.	1.94122	4.28158	1.51009	701	116696109.5	Weak	Low
chr5	117184337	117185250	macs3_results/GM18558_peak_6879	52	.	2.08688	5.27413	2.20335	664	117184669	Weak	Low
chr5	118560035	118561006	macs3_results/GM18558_peak_6889	25	.	1.59877	2.52572	0.52187	509	118560289.5	Weak	Low
chr5	125172984	125173879	macs3_results/GM18558_peak_6923a	31	.	1.72273	3.10106	0.777618	826	125173397	Weak	Low
chr5	125172984	125173879	macs3_results/GM18558_peak_6923b	39	.	1.86839	3.97072	1.29064	1280	125173624	Weak	Low
chr5	125198067	125199178	macs3_results/GM18558_peak_6924	39	.	1.9048	3.97072	1.29064	505	125198319.5	Weak	Low
chr5	125267584	125268608	macs3_results/GM18558_peak_6925	42	.	1.94122	4.28158	1.51009	490	125267829	Weak	Low
chr5	130047641	130048652	macs3_results/GM18558_peak_6944	23	.	1.61349	2.3305	0.381085	552	130047917	Weak	Low
chr5	134258116	134264229	macs3_results/GM18558_peak_6957a	13458	.	35.6654	1345.83	1339.38	2815	134259523.5	Strong	High
chr5	134258116	134264229	macs3_results/GM18558_peak_6957a	13458	.	35.6654	1345.83	1339.38	2815	134259523.5	Strong	High
chr5	134258357	134264244	macs3_results/GM18558_peak_6957a	13458	.	35.6654	1345.83	1339.38	2815	134259764.5	Strong	High
chr5	134258357	134264244	macs3_results/GM18558_peak_6957a	13458	.	35.6654	1345.83	1339.38	2815	134259764.5	Strong	High
chr5	134258357	134264244	macs3_results/GM18558_peak_6957a	13458	.	35.6654	1345.83	1339.38	2815	134259764.5	Strong	High
chr5	134258116	134264229	macs3_results/GM18558_peak_6957b	9723	.	32.4973	972.352	966.501	4060	134260146	Strong	High
chr5	134258116	134264229	macs3_results/GM18558_peak_6957b	9723	.	32.4973	972.352	966.501	4060	134260146	Strong	High
chr5	134258357	134264244	macs3_results/GM18558_peak_6957b	9723	.	32.4973	972.352	966.501	4060	134260387	Strong	High
chr5	134258357	134264244	macs3_results/GM18558_peak_6957b	9723	.	32.4973	972.352	966.501	4060	134260387	Strong	High
chr5	134258357	134264244	macs3_results/GM18558_peak_6957b	9723	.	32.4973	972.352	966.501	4060	134260387	Strong	High
chr5	147460754	147461459	macs3_results/GM18558_peak_6989	21	.	1.53804	2.13899	0.342546	555	147461031.5	Weak	Low
chr5	147460381	147460561	macs3_results/GM18558_peak_6989	21	.	1.53804	2.13899	0.342546	555	147460658.5	Weak	Low
chr5	157933850	157934730	macs3_results/GM18558_peak_7005	46	.	1.97763	4.60257	1.7399	691	157934195.5	Weak	Low
chr5	161762823	161763005	macs3_results/GM18558_peak_7027	36	.	1.83197	3.6702	1.13964	568	161763107	Weak	Low
chr5	162899885	162900533	macs3_results/GM18558_peak_7034	62	.	2.18399	6.28518	3.05738	603	162900186.5	Weak	Low
chr6	22976018	22976191	macs3_results/GM18558_peak_7098	49	.	2.01246	4.92529	1.98244	763	22976399.5	Weak	Low
chr6	28400209	28400993	macs3_results/GM18558_peak_7116	37	.	1.80424	3.72796	1.18634	471	28400444.5	Weak	Low
chr6	41201329	41201947	macs3_results/GM18558_peak_7123	39	.	1.86839	3.97072	1.29064	596	41201627	Weak	Low
chr6	45285979	45286342	macs3_results/GM18558_peak_7131	33	.	1.79556	3.38024	0.953179	588	45286273	Weak	Low
chr6	57386882	57387613	macs3_results/GM18558_peak_7188	39	.	1.53266	3.92718	1.29064	801	57387282.5	Weak	Low
chr6	57488928	57489573	macs3_results/GM18558_peak_7191a	31	.	1.46183	3.11424	0.788891	541	57489198.5	Weak	Low
chr6	57488928	57489573	macs3_results/GM18558_peak_7191b	49	.	1.66329	4.96677	2.01005	1309	57489582.5	Weak	Low
chr6	57522815	57523121	macs3_results/GM18558_peak_7193	50	.	1.59364	5.09818	2.13009	1303	57523466.5	Weak	Low
chr6	57524280	57524767	macs3_results/GM18558_peak_7193	50	.	1.59364	5.09818	2.13009	1303	57524931.5	Weak	Low
chr6	57560240	57561615	macs3_results/GM18558_peak_7196a	48	.	1.74931	4.80804	1.91477	622	57560551	Weak	Low
chr6	57560240	57561615	macs3_results/GM18558_peak_7196b	42	.	1.68121	4.20074	1.48554	2114	57561297	Weak	Low
chr6	57563355	57564420	macs3_results/GM18558_peak_7197	41	.	1.68334	4.11715	1.41629	658	57563684	Weak	Low
chr6	57581535	57582176	macs3_results/GM18558_peak_7198	108	.	2.62052	10.8644	7.12354	874	57581972	Strong	Low
chr6	57580611	57582104	macs3_results/GM18558_peak_7198	108	.	2.62052	10.8644	7.12354	874	57581048	Strong	Low
chr6	63453518	63454895	macs3_results/GM18558_peak_7206	23	.	1.61349	2.3305	0.381085	1064	63454050	Weak	Low
chr6	63798568	63799010	macs3_results/GM18558_peak_7207	59	.	2.1597	5.98384	2.77734	659	63798897.5	Weak	Low
chr6	63799368	63800101	macs3_results/GM18558_peak_7207	59	.	2.1597	5.98384	2.77734	659	63799697.5	Weak	Low
chr6	64419593	64420567	macs3_results/GM18558_peak_7215	52	.	2.02798	5.22699	2.20335	726	64419956	Weak	Low
chr6	65106628	65107476	macs3_results/GM18558_peak_7234	28	.	1.68499	2.8271	0.671462	467	65106861.5	Weak	Low
chr6	65107602	65107628	macs3_results/GM18558_peak_7235	63	.	2.19612	6.35253	3.05738	758	65107981	Weak	Low
chr6	65127479	65128395	macs3_results/GM18558_peak_7240	31	.	1.75914	3.10106	0.777618	800	65127879	Weak	Low
chr6	65155373	65156495	macs3_results/GM18558_peak_7245	39	.	1.86839	3.97072	1.29064	543	65155644.5	Weak	Low
chr6	65236270	65237469	macs3_results/GM18558_peak_7261a	105	.	2.66951	10.5076	6.77335	1704	65237122	Strong	Low
chr6	65236270	65237469	macs3_results/GM18558_peak_7261b	47	.	1.87655	4.7245	1.84671	2843	65237691.5	Weak	Low
chr6	65236270	65237469	macs3_results/GM18558_peak_7261c	133	.	2.99724	13.3707	9.47453	4100	65238320	Strong	Low
chr6	65244064	65245849	macs3_results/GM18558_peak_7262a	96	.	2.59668	9.61212	5.95453	837	65244482.5	Weak	Low
chr6	65244064	65245849	macs3_results/GM18558_peak_7262b	49	.	2.01405	4.93349	1.98244	2643	65245385.5	Weak	Low
chr6	65292746	65293840	macs3_results/GM18558_peak_7268	109	.	2.74234	10.9667	7.20737	890	65293191	Strong	Low
chr6	65308465	65310383	macs3_results/GM18558_peak_7271a	175	.	3.36139	17.5675	13.5431	2283	65309606.5	Strong	Low
chr6	65308465	65310383	macs3_results/GM18558_peak_7271a	175	.	3.36139	17.5675	13.5431	2283	65309606.5	Strong	Low
chr6	65308465	65310383	macs3_results/GM18558_peak_7271b	100	.	2.63309	10.0561	6.3688	3576	65310253	Weak	Low
chr6	65308465	65310383	macs3_results/GM18558_peak_7271b	100	.	2.63309	10.0561	6.3688	3576	65310253	Weak	Low
chr6	65308465	65310383	macs3_results/GM18558_peak_7271c	79	.	2.41461	7.91553	4.41637	5948	65311439	Weak	Low
chr6	65308465	65310383	macs3_results/GM18558_peak_7271c	79	.	2.41461	7.91553	4.41637	5948	65311439	Weak	Low
chr6	65308465	65310383	macs3_results/GM18558_peak_7271d	114	.	2.77875	11.4332	7.6476	8237	65312583.5	Strong	Low
chr6	65308465	65310383	macs3_results/GM18558_peak_7271d	114	.	2.77875	11.4332	7.6476	8237	65312583.5	Strong	Low
chr6	65355109	65356109	macs3_results/GM18558_peak_7278a	105	.	2.66951	10.5076	6.77335	853	65355535.5	Strong	Low
chr6	65355109	65356109	macs3_results/GM18558_peak_7278b	87	.	2.52385	8.74772	5.15499	1831	65356024.5	Weak	Low
chr6	65355109	65356109	macs3_results/GM18558_peak_7278c	33	.	1.79556	3.38024	0.953179	3594	65356906	Weak	Low
chr6	65406318	65406801	macs3_results/GM18558_peak_7287	46	.	1.97763	4.60257	1.7399	715	65406675.5	Weak	Low
chr6	65406919	65407318	macs3_results/GM18558_peak_7288	100	.	2.63102	10.0433	6.3688	825	65407331.5	Weak	Low
chr6	65501942	65502942	macs3_results/GM18558_peak_7301a	138	.	3.03366	13.8725	9.95885	915	65502399.5	Strong	Low
chr6	65501942	65502942	macs3_results/GM18558_peak_7301b	148	.	3.10648	14.896	10.9402	3551	65503717.5	Strong	Low
chr6	65501942	65502942	macs3_results/GM18558_peak_7301c	75	.	2.37819	7.51187	4.05334	4726	65504305	Weak	Low
chr6	65501942	65502942	macs3_results/GM18558_peak_7301d	128	.	2.92441	12.8758	9.0104	7883	65505883.5	Strong	Low
chr6	65501942	65502942	macs3_results/GM18558_peak_7301e	143	.	3.07007	14.3809	10.4498	9672	65506778	Strong	Low
chr6	65501942	65502942	macs3_results/GM18558_peak_7301f	71	.	2.30536	7.11671	3.72583	11011	65507447.5	Weak	Low
chr6	65501942	65502942	macs3_results/GM18558_peak_7301g	63	.	2.19612	6.35253	3.05738	12236	65508060	Weak	Low
chr6	65514694	65515694	macs3_results/GM18558_peak_7304a	100	.	2.63309	10.0561	6.3688	565	65514976.5	Weak	Low
chr6	65514694	65515694	macs3_results/GM18558_peak_7304b	96	.	2.59668	9.61212	5.95453	2115	65515751.5	Weak	Low
chr6	65514694	65515694	macs3_results/GM18558_peak_7304c	91	.	2.56027	9.17597	5.54931	2888	65516138	Weak	Low
chr6	65514694	65515694	macs3_results/GM18558_peak_7304d	52	.	2.08523	5.26558	2.20335	5471	65517429.5	Weak	Low
chr6	65558193	65559379	macs3_results/GM18558_peak_7310a	71	.	2.30536	7.11671	3.72583	705	65558545.5	Weak	Low
chr6	65558193	65559379	macs3_results/GM18558_peak_7310b	45	.	1.97607	4.59472	1.7399	2322	65559354	Weak	Low
chr6	65582989	65583989	macs3_results/GM18558_peak_7314a	36	.	1.83197	3.6702	1.13964	609	65583293.5	Weak	Low
chr6	65582989	65583989	macs3_results/GM18558_peak_7314b	128	.	2.71283	12.8932	9.02755	3365	65584671.5	Strong	Low
chr6	65582989	65583989	macs3_results/GM18558_peak_7314c	40	.	1.73301	4.03093	1.34036	5159	65585568.5	Weak	Low
chr6	65589619	65590619	macs3_results/GM18558_peak_7315a	52	.	2.05046	5.27413	2.20335	794	65590016	Weak	Low
chr6	65589619	65590619	macs3_results/GM18558_peak_7315b	82	.	2.24616	8.23984	4.72883	3223	65591230.5	Weak	Low
chr6	65589619	65590619	macs3_results/GM18558_peak_7315c	128	.	2.92441	12.8758	9.0104	6270	65592754	Strong	Low
chr6	65706283	65707283	macs3_results/GM18558_peak_7333	79	.	2.41461	7.91553	4.41637	1091	65706828.5	Weak	Low
chr6	65746094	65747094	macs3_results/GM18558_peak_7339a	83	.	2.45102	8.32753	4.79117	1100	65746644	Weak	Low
chr6	65746094	65747094	macs3_results/GM18558_peak_7339b	68	.	2.20663	6.84281	3.49315	3047	65747617.5	Weak	Low
chr6	65746094	65747094	macs3_results/GM18558_peak_7339c	75	.	2.37819	7.51187	4.05334	5041	65748614.5	Weak	Low
chr6	65746094	65747094	macs3_results/GM18558_peak_7339d	67	.	2.26895	6.73021	3.38691	6484	65749336	Weak	Low
chr6	65746094	65747094	macs3_results/GM18558_peak_7339e	91	.	2.56027	9.17597	5.54931	8207	65750197.5	Weak	Low
chr6	65746094	65747094	macs3_results/GM18558_peak_7339f	105	.	2.66951	10.5076	6.77335	9493	65750840.5	Strong	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343a	49	.	2.01246	4.92529	1.98244	878	65782880	Weak	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343b	75	.	2.37819	7.51187	4.05334	2241	65783561.5	Weak	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343c	63	.	2.19612	6.35253	3.05738	3817	65784349.5	Weak	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343d	107	.	2.63479	10.7372	6.99841	6008	65785445	Strong	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343e	96	.	2.59668	9.61212	5.95453	8017	65786449.5	Weak	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343f	143	.	3.07007	14.3809	10.4498	10518	65787700	Strong	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343g	80	.	2.3725	8.05556	4.5504	12688	65788785	Weak	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343h	52	.	2.04885	5.26558	2.20335	14664	65789773	Weak	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343i	79	.	2.41461	7.91553	4.41637	16455	65790668.5	Weak	Low
chr6	65782441	65783933	macs3_results/GM18558_peak_7343j	105	.	2.66951	10.5076	6.77335	18090	65791486	Strong	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345a	109	.	2.74018	10.9532	7.20737	2388	65810694	Strong	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345a	109	.	2.74018	10.9532	7.20737	2388	65812996	Strong	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345b	98	.	2.44833	9.87187	6.20768	6169	65812584.5	Weak	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345b	98	.	2.44833	9.87187	6.20768	6169	65814886.5	Weak	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345c	63	.	2.23253	6.35253	3.05738	8202	65813601	Weak	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345c	63	.	2.23253	6.35253	3.05738	8202	65815903	Weak	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345d	133	.	2.96083	13.3707	9.47453	10006	65814503	Strong	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345d	133	.	2.96083	13.3707	9.47453	10006	65816805	Strong	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345e	114	.	2.77875	11.4332	7.6476	11033	65815016.5	Strong	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345e	114	.	2.77875	11.4332	7.6476	11033	65817318.5	Strong	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345f	139	.	2.96294	13.9273	10.0121	12479	65815739.5	Strong	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345f	139	.	2.96294	13.9273	10.0121	12479	65818041.5	Strong	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345g	56	.	1.98975	5.64996	2.50681	13730	65816365	Weak	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345g	56	.	1.98975	5.64996	2.50681	13730	65818667	Weak	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345h	59	.	2.1597	5.98384	2.77734	14572	65816786	Weak	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345h	59	.	2.1597	5.98384	2.77734	14572	65819088	Weak	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345i	105	.	2.66951	10.5076	6.77335	15283	65817141.5	Strong	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345i	105	.	2.66951	10.5076	6.77335	15283	65819443.5	Strong	Low
chr6	65809500	65811369	macs3_results/GM18558_peak_7345j	59	.	2.1597	5.98384	2.77734	16485	65817742.5	Weak	Low
chr6	65811802	65813012	macs3_results/GM18558_peak_7345j	59	.	2.1597	5.98384	2.77734	16485	65820044.5	Weak	Low
chr6	65820050	65821050	macs3_results/GM18558_peak_7346a	75	.	2.37819	7.51187	4.05334	2046	65821073	Weak	Low
chr6	65820050	65821050	macs3_results/GM18558_peak_7346b	105	.	2.70592	10.5076	6.77335	3440	65821770	Strong	Low
chr6	65820050	65821050	macs3_results/GM18558_peak_7346c	71	.	2.30536	7.11671	3.72583	6293	65823196.5	Weak	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353a	44	.	1.79983	4.49729	1.69006	1833	65861857.5	Weak	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353b	63	.	2.23253	6.35253	3.05738	4456	65863169	Weak	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353c	63	.	2.23253	6.35253	3.05738	5401	65863641.5	Weak	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353d	133	.	2.96083	13.3707	9.47453	7420	65864651	Strong	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353e	119	.	2.85158	11.907	8.08359	9527	65865704.5	Strong	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353f	105	.	2.66951	10.5076	6.77335	11634	65866758	Strong	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353g	67	.	2.26895	6.73021	3.38691	13857	65867869.5	Weak	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353h	192	.	3.41446	19.2087	15.1566	16952	65869417	Strong	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353i	59	.	2.158	5.97459	2.77734	18762	65870322	Weak	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353j	47	.	1.87655	4.7245	1.84671	21167	65871524.5	Weak	Low
chr6	65860941	65862635	macs3_results/GM18558_peak_7353k	114	.	2.77875	11.4332	7.6476	26976	65874429	Strong	Low
chr6	65942091	65943091	macs3_results/GM18558_peak_7362a	63	.	2.19612	6.35253	3.05738	1195	65942688.5	Weak	Low
chr6	65938971	65940919	macs3_results/GM18558_peak_7362a	63	.	2.19612	6.35253	3.05738	1195	65939568.5	Weak	Low
chr6	65942091	65943091	macs3_results/GM18558_peak_7362b	148	.	3.1429	14.896	10.9402	2410	65943296	Strong	Low
chr6	65938971	65940919	macs3_results/GM18558_peak_7362b	148	.	3.1429	14.896	10.9402	2410	65940176	Strong	Low
chr6	65942091	65943091	macs3_results/GM18558_peak_7362c	123	.	2.888	12.3879	8.5437	5822	65945002	Strong	Low
chr6	65938971	65940919	macs3_results/GM18558_peak_7362c	123	.	2.888	12.3879	8.5437	5822	65941882	Strong	Low
chr6	66037735	66038735	macs3_results/GM18558_peak_7376a	164	.	3.25214	16.4801	12.4839	1403	66038436.5	Strong	Low
chr6	66042629	66043677	macs3_results/GM18558_peak_7376a	164	.	3.25214	16.4801	12.4839	1403	66043330.5	Strong	Low
chr6	66037735	66038735	macs3_results/GM18558_peak_7376b	215	.	3.68912	21.5611	17.4676	3117	66039293.5	Strong	Low
chr6	66042629	66043677	macs3_results/GM18558_peak_7376b	215	.	3.68912	21.5611	17.4676	3117	66044187.5	Strong	Low
chr6	66037735	66038735	macs3_results/GM18558_peak_7376c	128	.	2.92441	12.8758	9.0104	4873	66040171.5	Strong	Low
chr6	66042629	66043677	macs3_results/GM18558_peak_7376c	128	.	2.92441	12.8758	9.0104	4873	66045065.5	Strong	Low
chr6	66037735	66038735	macs3_results/GM18558_peak_7376d	87	.	2.48744	8.74772	5.15499	6703	66041086.5	Weak	Low
chr6	66042629	66043677	macs3_results/GM18558_peak_7376d	87	.	2.48744	8.74772	5.15499	6703	66045980.5	Weak	Low
chr6	66037735	66038735	macs3_results/GM18558_peak_7376e	71	.	2.30536	7.11671	3.72583	7977	66041723.5	Weak	Low
chr6	66042629	66043677	macs3_results/GM18558_peak_7376e	71	.	2.30536	7.11671	3.72583	7977	66046617.5	Weak	Low
chr6	66037735	66038735	macs3_results/GM18558_peak_7376f	52	.	2.04885	5.26558	2.20335	9230	66042350	Weak	Low
chr6	66042629	66043677	macs3_results/GM18558_peak_7376f	52	.	2.04885	5.26558	2.20335	9230	66047244	Weak	Low
chr6	66037735	66038735	macs3_results/GM18558_peak_7376g	75	.	2.34178	7.51187	4.05334	11304	66043387	Weak	Low
chr6	66042629	66043677	macs3_results/GM18558_peak_7376g	75	.	2.34178	7.51187	4.05334	11304	66048281	Weak	Low
chr6	66037735	66038735	macs3_results/GM18558_peak_7376h	227	.	3.79836	22.7531	18.6411	13285	66044377.5	Strong	Low
chr6	66042629	66043677	macs3_results/GM18558_peak_7376h	227	.	3.79836	22.7531	18.6411	13285	66049271.5	Strong	Low
chr6	66051849	66053373	macs3_results/GM18558_peak_7377a	221	.	3.72553	22.1544	18.0499	1753	66052725.5	Strong	Low
chr6	66051849	66053373	macs3_results/GM18558_peak_7377b	75	.	2.37632	7.50122	4.05334	3577	66053637.5	Weak	Low
chr6	66051849	66053373	macs3_results/GM18558_peak_7377c	59	.	2.1597	5.98384	2.77734	5134	66054416	Weak	Low
chr6	66051849	66053373	macs3_results/GM18558_peak_7377d	56	.	2.12329	5.62431	2.48454	6892	66055295	Weak	Low
chr6	66051849	66053373	macs3_results/GM18558_peak_7377e	133	.	2.96083	13.3707	9.47453	10532	66057115	Strong	Low
chr6	66051849	66053373	macs3_results/GM18558_peak_7377f	221	.	3.75898	22.1334	18.035	11849	66057773.5	Strong	Low
chr6	66126478	66127478	macs3_results/GM18558_peak_7389	154	.	3.17931	15.4176	11.4475	1202	66127079	Strong	Low
chr6	66131048	66131938	macs3_results/GM18558_peak_7390a	87	.	2.48548	8.73601	5.15499	700	66131398	Weak	Low
chr6	66137269	66138534	macs3_results/GM18558_peak_7390a	87	.	2.48548	8.73601	5.15499	700	66137619	Weak	Low
chr6	66131048	66131938	macs3_results/GM18558_peak_7390b	79	.	2.41461	7.91553	4.41637	2923	66132509.5	Weak	Low
chr6	66137269	66138534	macs3_results/GM18558_peak_7390b	79	.	2.41461	7.91553	4.41637	2923	66138730.5	Weak	Low
chr6	66131048	66131938	macs3_results/GM18558_peak_7390c	67	.	2.26895	6.73021	3.38691	5160	66133628	Weak	Low
chr6	66137269	66138534	macs3_results/GM18558_peak_7390c	67	.	2.26895	6.73021	3.38691	5160	66139849	Weak	Low
chr6	66131048	66131938	macs3_results/GM18558_peak_7390d	87	.	2.52385	8.74772	5.15499	6034	66134065	Weak	Low
chr6	66137269	66138534	macs3_results/GM18558_peak_7390d	87	.	2.52385	8.74772	5.15499	6034	66140286	Weak	Low
chr6	66131048	66131938	macs3_results/GM18558_peak_7390e	87	.	2.52385	8.74772	5.15499	7566	66134831	Weak	Low
chr6	66137269	66138534	macs3_results/GM18558_peak_7390e	87	.	2.52385	8.74772	5.15499	7566	66141052	Weak	Low
chr6	66160681	66162229	macs3_results/GM18558_peak_7394a	39	.	1.79274	3.9045	1.29064	496	66160929	Weak	Low
chr6	66161033	66162050	macs3_results/GM18558_peak_7394a	39	.	1.79274	3.9045	1.29064	496	66161281	Weak	Low
chr6	66160681	66162229	macs3_results/GM18558_peak_7394b	100	.	2.63309	10.0561	6.3688	3705	66162533.5	Weak	Low
chr6	66161033	66162050	macs3_results/GM18558_peak_7394b	100	.	2.63309	10.0561	6.3688	3705	66162885.5	Weak	Low
chr6	66170792	66171877	macs3_results/GM18558_peak_7396a	105	.	2.70592	10.5076	6.77335	1798	66171691	Strong	Low
chr6	66170792	66171877	macs3_results/GM18558_peak_7396b	83	.	2.45102	8.32753	4.79117	4008	66172796	Weak	Low
chr6	66170792	66171877	macs3_results/GM18558_peak_7396c	133	.	2.96083	13.3707	9.47453	5327	66173455.5	Strong	Low
chr6	66219409	66220226	macs3_results/GM18558_peak_7407	52	.	2.05046	5.27413	2.20335	1116	66219967	Weak	Low
chr6	66302691	66303809	macs3_results/GM18558_peak_7418a	114	.	2.77875	11.4332	7.6476	1083	66303232.5	Strong	Low
chr6	66302691	66303809	macs3_results/GM18558_peak_7418b	63	.	2.23253	6.35253	3.05738	3479	66304430.5	Weak	Low
chr6	66302691	66303809	macs3_results/GM18558_peak_7418c	87	.	2.48744	8.74772	5.15499	5554	66305468	Weak	Low
chr6	66305938	66306707	macs3_results/GM18558_peak_7419	56	.	2.12329	5.62431	2.48454	677	66306276.5	Weak	Low
