Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
MRPL22	MRPL22	chr5	+	157078076	157106492	12.076485	32.723991	54.214661
CYFIP2	CYFIP2	chr5	+	159495909	159637662	95.640541	259.159882	429.356689
CLINT1	CLINT1	chr5	-	160070967	160145416	39.129829	106.031197	175.664551
UBLCP1	UBLCP1	chr5	+	161595708	161621098	28.352695	76.828102	127.283043
GABRA1	GABRA1	chr5	+	164271635	164323067	0.0	0.0	0.0
GABRG2	GABRG2	chr5	+	164492374	164584555	0.0	0.0	0.0
CCNG1	CCNG1	chr5	+	165904104	165911487	230.945908	625.800598	1036.779541
MAT2B	MAT2B	chr5	+	165974752	165991258	43.826859	118.758873	196.750824
RARS1	RARS1	chr5	+	171133952	171166662	117.635712	318.760803	528.099060
NPM1	NPM1	chr5	+	173987208	174009610	801.880005	2172.876953	3599.859863
ATP6V0E1	ATP6V0E1	chr5	+	175641766	175693718	196.787186	533.239807	883.431763
STC2	STC2	chr5	-	175987085	175998776	4.723815	12.800254	21.206505
KIAA1191	KIAA1191	chr5	-	179067870	179085932	38.183014	103.465591	171.414032
ZNF346	ZNF346	chr5	+	179694894	179739275	5.250571	14.227619	23.571257
NHP2	NHP2	chr5	-	180707332	180712504	86.555557	234.542038	388.571716
CANX	CANX	chr5	+	182311418	182343688	118.100021	320.018951	530.183533
SQSTM1	SQSTM1	chr5	+	182445918	182460400	103.555008	280.605927	464.886902
GFPT2	GFPT2	chr5	-	182965782	183021307	0.285857	0.774595	1.283291
MGAT1	MGAT1	chr5	-	183467397	183485838	25.187078	68.250137	113.071716
DCP2	DCP2	chr5_random	+	7174423	7186198	4.748375	12.866805	21.316761
CANX	CANX	chr5_random	+	8216416	8226882	79.276665	214.818207	355.894745
AMACR	AMACR	chr5_random	-	8318718	8319474	5.288640	14.330776	23.742159
SLC6A19	SLC6A19	chr5_random	+	13500314	13508720	0.0	0.0	0.0
EXOC2	EXOC2	chr6	-	377832	529913	20.326223	55.078541	91.250008
SERPINB6	SERPINB6	chr6	-	2944082	2969273	27.360817	74.140373	122.830223
NQO2	NQO2	chr6	+	2998267	3018020	1.213028	3.286976	5.445616
PRPF4B	PRPF4B	chr6	+	4064353	4107891	39.787025	107.812019	178.614883
SSR1	SSR1	chr6	-	7501196	7526675	55.130112	149.387619	247.494232
RIOK1	RIOK1	chr6	+	7613401	7640630	39.259560	106.382729	176.246964
SLC35B3	SLC35B3	chr6	-	8683825	8706746	16.525898	44.780689	74.189301
GCNT2	GCNT2	chr6	+	10856660	10967986	3.936709	10.667409	17.672964
TMEM14C	TMEM14C	chr6	+	11080972	11088963	91.604141	248.222321	411.236176
ERVFRD-1	ERVFRD-1	chr6	-	11475397	11484657	0.0	0.0	0.0
SIRT5	SIRT5	chr6	+	14079627	14117585	2.171872	25.864868	42.850983
GMPR	GMPR	chr6	+	16867369	16923653	13.501925	36.586548	60.613853
CAP2	CAP2	chr6	+	18088176	18252947	0.0	0.0	0.0
TPMT	TPMT	chr6	-	18865697	18891107	6.270011	16.990025	28.147802
NRSN1	NRSN1	chr6	+	25144197	25165343	0.0	0.0	0.0
MRS2	MRS2	chr6	+	25442478	25474388	4.056894	10.993080	18.212511
ACOT13	ACOT13	chr6	+	25741255	25775885	175.166672	474.654053	786.371338
C6H6orf62	C6H6orf62	chr6	-	25779570	25793928	169.665833	459.748291	761.676575
CARMIL1	CARMIL1	chr6	+	26334345	26687736	0.895400	2.426291	4.019697
LOC100190801	LOC100190801	chr6	-	27118090	27120131	0.374633	1.015154	1.681831
HIST1H2BC	HIST1H2BC	chr6	-	27210535	27219532	0.859304	2.328480	3.857652
BTN3A3	BTN3A3	chr6	+	27556959	27569800	13.151254	35.636322	59.039593
BTN2A1	BTN2A1	chr6	+	27574259	27585964	15.971240	43.277718	71.699287
ABT1	ABT1	chr6	+	27722002	27725082	14.640590	39.672020	65.725632
PGBD1	PGBD1	chr6	+	29166606	29205656	5.279855	14.306971	23.702721
GABBR1	GABBR1	chr6	-	30563680	30589455	0.975455	2.643218	4.379086
MOG	MOG	chr6	+	30619244	30635000	0.0	0.0	0.0
TRIM39	TRIM39	chr6	+	30994695	31011561	9.624487	26.079742	43.206966
RAN	RAN	chr6	+	31194634	31195692	15.303061	41.467133	68.699646
GNL1	GNL1	chr6	-	31258129	31269466	38.892776	105.388855	174.600357
ATAT1	ATAT1	chr6	+	31339385	31359939	8.829626	23.925886	39.638618
TUBB	TUBB	chr6	+	31440014	31444983	439.001801	1189.575684	1970.799805
DKFZP468I0328	DKFZP468I0328	chr6	+	31441194	31444104	0.264368	0.716365	1.186821
FLOT1	FLOT1	chr6	-	31447465	31462566	57.793053	156.603455	259.448883
DKFZP469M1914	DKFZP469M1914	chr6	-	31837060	31840314	101.390060	274.739471	455.167847
DDX39B	DDX39B	chr6	-	32028372	32040206	254.922440	690.770508	1144.416870
NFKBIL1	NFKBIL1	chr6	+	32045998	32057193	7.673601	20.793373	34.448906
APOM	APOM	chr6	+	32153631	32155916	1.684173	4.563651	7.560716
ABHD16A	ABHD16A	chr6	-	32180947	32203259	17.853104	48.377060	80.147491
HSPA1A	HSPA1A	chr6	+	32315864	32318293	98.054192	265.700195	440.192230
NEU1	NEU1	chr6	-	32356952	32360774	17.742245	51.376083	85.116051
SLC44A4	SLC44A4	chr6	-	32361124	32378152	0.054247	0.146995	0.243530
C2	C2	chr6	+	32427811	32445662	2.551342	6.913444	11.453675
DKFZP469A1324	DKFZP469A1324	chr6	+	32428059	32445665	0.000000	0.000000	0.000000
ATF6B	ATF6B	chr6	-	32602836	32616492	41.854969	113.415581	187.898453
LOC100172120	LOC100172120	chr6	-	33111650	33139659	50.583424	137.067337	227.082901
IP6K3	IP6K3	chr6	-	33734984	33761541	0.0	0.0	0.0
PACSIN1	PACSIN1	chr6	+	34514905	34534882	0.0	0.0	0.0
TAF11	TAF11	chr6	-	34883875	34894158	27.366060	74.154587	122.853767
FKBP5	FKBP5	chr6	-	35588583	35696344	10.702534	29.000957	48.046616
SRPK1	SRPK1	chr6	-	35840873	35931697	27.446297	74.372002	123.213966
STK38	STK38	chr6	-	36524338	36574761	17.772842	48.159573	79.787170
SRSF3	SRSF3	chr6	+	36620822	36629007	154.327744	418.186218	692.819641
C6H6orf89	C6H6orf89	chr6	+	36933792	36974643	15.989745	43.327862	71.782356
TBC1D22B	TBC1D22B	chr6	+	37326065	37406330	9.738362	26.388313	43.718185
RNF8	RNF8	chr6	+	37428033	37465380	25.626856	69.441811	115.045998
CMTR1	CMTR1	chr6	+	37518007	37567187	24.628012	66.735214	110.561913
MOCS1	MOCS1	chr6	-	39940050	39970103	0.379149	1.027391	1.702104
APOBEC2	APOBEC2	chr6	+	41136558	41147708	0.0	0.0	0.0
TREM1	TREM1	chr6	-	41352150	41365636	0.0	0.0	0.0
PGC	PGC	chr6	-	41821853	41839082	0.0	0.0	0.0
MRPS10	MRPS10	chr6	-	42324786	42336820	15.051742	40.786125	67.571404
RPL7L1	RPL7L1	chr6	+	42957062	42967097	65.404388	177.228104	293.618286
CUL7	CUL7	chr6	-	43114581	43131925	14.780060	40.049942	66.351753
SLC22A7	SLC22A7	chr6	+	43379063	43386359	0.0	0.0	0.0
TJAP1	TJAP1	chr6	+	43576804	43605349	15.108940	40.941116	67.828178
SLC29A1	SLC29A1	chr6	+	44168138	44182657	33.495525	90.763771	150.370621
HSP90AB1	HSP90AB1	chr6	+	44196026	44202841	1401.273315	3797.069824	6290.701172
ENPP4	ENPP4	chr6	+	46122065	46136554	2.591706	7.022819	11.634881
DKFZP459K0524	DKFZP459K0524	chr6	+	46122237	46135752	18.042595	48.890530	80.998161
RCAN2	RCAN2	chr6	-	46211102	46331453	0.0	0.0	0.0
SLC25A27	SLC25A27	chr6	+	46638334	46663428	0.000000	0.000000	0.000000
CD2AP	CD2AP	chr6	+	47499275	47650423	36.617786	99.224243	164.387314
MMUT	MMUT	chr6	-	49557500	49590265	9.787808	26.522301	43.940159
MCM3	MCM3	chr6	-	52612319	52633468	41.040283	111.208008	184.241119
ELOVL5	ELOVL5	chr6	-	53693091	53774275	40.090218	108.633591	179.975998
TINAG	TINAG	chr6	+	54796070	54892045	0.0	0.0	0.0
DST	DST	chr6	-	57058480	57435920	0.511047	1.384798	2.294230
ZNF451	ZNF451	chr6	+	57682902	57763435	6.786510	18.389597	30.466509
PTP4A1	PTP4A1	chr6	+	63795741	63806175	33.685883	91.279587	151.225189
EYS	EYS	chr6	-	63944972	65984737	0.135378	0.366838	0.607749
FAM135A	FAM135A	chr6	+	70838161	70993080	4.182491	11.333413	18.776350
MTO1	MTO1	chr6	+	73946997	73991350	11.042903	29.923265	49.574627
EEF1A1	EEF1A1	chr6	-	74008511	74012080	17083.039062	46290.394531	76690.453125
TMEM30A	TMEM30A	chr6	-	75846716	75877735	40.776608	110.493515	183.057404
HMGN3	HMGN3	chr6	-	79900124	79933496	81.938599	222.031326	367.844910
SH3BGRL2	SH3BGRL2	chr6	+	80377769	80447930	4.457701	12.079159	20.011845
BCKDHB	BCKDHB	chr6	+	80868774	81115862	6.325235	17.139666	28.395720
UBE3D	UBE3D	chr6	-	83739097	83913025	6.185494	16.761007	27.768383
SNAP91	SNAP91	chr6	-	84423033	84586448	0.229949	0.633377	1.049332
SNX14	SNX14	chr6	-	86411007	86503328	42.268402	114.535881	189.754486
SMIM8	SMIM8	chr6	+	88256357	88270808	2.266335	6.141152	10.174201
SLC35A1	SLC35A1	chr6	+	88408426	88447995	10.271894	27.834042	46.113358
RARS2	RARS2	chr6	-	88450072	88531765	13.136047	40.009552	66.284828
LYRM2	LYRM2	chr6	-	90599780	90604116	0.944970	2.560612	4.242230
MAP3K7	MAP3K7	chr6	-	91505291	91577896	15.166130	41.096088	68.084923
MANEA	MANEA	chr6	+	96895065	96929461	5.653627	15.319792	25.380686
NDUFAF4	NDUFAF4	chr6	-	98322896	98331259	16.310385	44.196709	73.221802
PNISR	PNISR	chr6	-	100945733	100971995	41.493633	112.436470	186.276321
USP45	USP45	chr6	-	100981600	101081593	6.276334	17.007158	28.176189
CCNC	CCNC	chr6	-	101110714	101137447	42.332676	114.710045	190.043015
ATG5	ATG5	chr6	-	108120109	108260583	17.648186	47.821785	79.227554
SEC63	SEC63	chr6	-	109895647	109982031	44.718113	121.173927	200.751892
SNX3	SNX3	chr6	-	110237351	110286946	79.097557	214.332886	355.090698
SESN1	SESN1	chr6	-	111054725	111164430	13.238515	35.872776	59.431332
WASF1	WASF1	chr6	-	112236220	112315180	6.273465	16.999386	28.163309
HDAC2	HDAC2	chr6	-	116199668	116220824	16.428345	44.516346	73.751358
TSPYL1	TSPYL1	chr6	-	118552467	118555706	27.610186	74.816101	123.949715
GOPC	GOPC	chr6	-	119841522	119885392	15.111086	40.946934	67.837822
SERINC1	SERINC1	chr6	-	124969679	124998313	38.927402	105.482674	174.755814
TRDN	TRDN	chr6	-	125728945	126196804	0.0	0.0	0.0
HINT3	HINT3	chr6	+	128458579	128481904	9.732030	26.371155	43.689758
TRMT11	TRMT11	chr6	+	128488257	128540982	20.929186	56.712402	93.956871
DKFZP468A0422	DKFZP468A0422	chr6	+	129818858	129840557	6.025236	16.326752	27.048941
RNF146	RNF146	chr6	+	129818876	129840557	7.397602	20.045490	33.209869
ECHDC1	ECHDC1	chr6	-	129840894	129895808	27.635057	74.883492	124.061371
PTPRK	PTPRK	chr6	-	130573843	131158859	0.0	0.0	0.0
ARHGAP18	ARHGAP18	chr6	-	132290721	132424999	3.597600	9.748518	16.150616
EPB41L2	EPB41L2	chr6	-	133634947	133865074	66.984802	208.620102	345.626190
ENPP3	ENPP3	chr6	+	134450208	134553698	0.151938	0.411711	0.682091
STX7	STX7	chr6	-	135292366	135347269	22.904675	62.065441	102.825378
TBPL1	TBPL1	chr6	+	136816502	136852881	10.736467	29.092907	48.198952
HBS1L	HBS1L	chr6	-	137887898	137981917	48.045776	130.190994	215.690689
MAP7	MAP7	chr6	-	139289481	139473444	0.380531	1.031136	1.708308
IFNGR1	IFNGR1	chr6	-	140106904	140128511	32.397175	87.787537	145.439819
VTA1	VTA1	chr6	+	145043490	145116526	22.922977	62.115032	102.907539
FUCA2	FUCA2	chr6	-	146438868	146454866	8.894823	24.102554	39.931305
PHACTR2	PHACTR2	chr6	+	146616086	146773501	0.079492	0.215402	0.356861
LTV1	LTV1	chr6	+	146791590	146812563	51.026890	138.268997	229.073730
UTRN	UTRN	chr6	+	147241865	147842024	5.635905	15.271770	25.301126
TAB2	TAB2	chr6	+	152480321	152514150	32.478104	88.006828	145.803131
GINM1	GINM1	chr6	+	152677576	152702703	16.948627	45.926174	76.087051
PCMT1	PCMT1	chr6	+	152881837	152941346	74.991943	203.207779	336.659454
IYD	IYD	chr6	+	153519018	153553644	0.0	0.0	0.0
RMND1	RMND1	chr6	-	154639370	154689324	18.974619	51.416061	85.182274
TFB1M	TFB1M	chr6	-	158641853	158704168	17.077435	46.275204	76.665298
SERAC1	SERAC1	chr6	-	161524155	161583012	5.994756	16.244160	26.912107
SOD2	SOD2	chr6	-	163174805	163184010	33.724968	91.385498	151.400650
ACAT2	ACAT2	chr6	+	163256797	163274810	71.051468	192.530167	318.969543
PNLDC1	PNLDC1	chr6	+	163301652	163325006	7.270698	19.701614	32.640163
SLC22A2	SLC22A2	chr6	-	163742731	163786407	0.0	0.0	0.0
PLG	PLG	chr6	+	164236598	164295362	0.105576	0.286082	0.473960
AGPAT4	AGPAT4	chr6	-	164692352	164841639	2.282848	6.185897	10.248332
PRKN	PRKN	chr6	-	164925937	166372286	0.110281	0.298832	0.495082
CCHCR1	CCHCR1	chr6_cox_hap1	-	539879	555084	0.0	0.0	0.0
DKFZP469I0912	DKFZP469I0912	chr6_cox_hap1	+	778322	795838	0.0	0.0	0.0
LOC100173170	LOC100173170	chr6_cox_hap1	+	1171712	1177649	0.0	0.0	0.0
SLC39A7	SLC39A7	chr6_qbl_hap2	+	1038023	1041551	0.0	0.0	0.0
VPS52	VPS52	chr6_qbl_hap2	-	1089101	1111647	0.0	0.0	0.0
PNLDC1	PNLDC1	chr6_random	+	7419443	7424926	11.276016	30.554939	50.621136
LYRM2	LYRM2	chr6_random	-	7594679	7599050	5.097049	13.811618	22.882053
TBCC	TBCC	chr6_random	-	7899863	7901178	17.825607	48.302551	80.024055
MRPS10	MRPS10	chr6_random	-	9922161	9923275	3.928251	10.644493	17.634998
MRS2	MRS2	chr6_random	+	10474353	10485272	4.932634	13.366097	22.143950
TMEM242	TMEM242	chr6_random	-	10704155	10735451	11.997954	32.511192	53.862114
TBCC	TBCC	chr6_random	-	12906140	12906405	6.178571	16.742249	27.737303
SUN1	SUN1	chr7	+	683548	759883	51.002094	138.201813	228.962433
GNA12	GNA12	chr7	-	2691978	2726556	24.206276	65.592438	108.668633
ACTB	ACTB	chr7	-	5558043	5561465	7535.564941	20419.332031	33829.218750
TECPR1	TECPR1	chr7	-	7014901	7050692	5.262927	14.261101	23.626726
TMEM130	TMEM130	chr7	-	7732277	7753455	0.373282	1.011493	1.675766
PTCD1	PTCD1	chr7	-	8324282	8341731	15.571994	42.195869	69.906960
ATP5MF	ATP5MF	chr7	-	8361580	8369263	75.611038	204.885361	339.438751
ZNF394	ZNF394	chr7	-	8396727	8403853	17.103369	46.345482	76.781723
ZKSCAN1	ZKSCAN1	chr7	+	9004108	9017293	8.631804	23.389845	38.750542
ZNF3	ZNF3	chr7	-	9055661	9067004	12.220582	33.114456	54.861553
COPS6	COPS6	chr7	+	9074268	9077202	102.656952	278.172424	460.855286
AP4M1	AP4M1	chr7	+	9086684	9092205	15.648805	42.404007	70.251785
LAMTOR4	LAMTOR4	chr7	+	9133163	9138440	44.862713	121.565758	201.401047
TRIM74	TRIM74	chr7	+	9208448	9229022	11.436142	30.988834	51.339985
SRRT	SRRT	chr7	+	9947992	9964001	86.906097	235.491882	390.145355
PLOD3	PLOD3	chr7	-	10280826	10292169	32.434410	91.223793	151.132767
CUX1	CUX1	chr7	+	11025662	11420471	6.785890	18.387918	30.463726
PRKRIP1	PRKRIP1	chr7	+	11485354	11516803	10.531060	28.536308	47.276825
YWHAG	YWHAG	chr7	+	11825353	11855748	45.569481	123.480911	204.573929
MDH2	MDH2	chr7	-	12159694	12178666	161.150177	436.673157	723.447449
EIF4H	EIF4H	chr7	-	13837747	13860247	158.046082	428.261902	709.512268
STX1A	STX1A	chr7	+	14363926	14373857	5.159440	13.980680	23.162144
TBL2	TBL2	chr7	+	14497827	14507336	10.957177	29.690971	49.189781
SBDS	SBDS	chr7	-	15124306	15132428	45.500320	123.293495	204.263428
TYW1	TYW1	chr7	+	15133648	15406343	12.582786	34.095928	56.487587
GUSB	GUSB	chr7	+	21899225	21921730	38.842125	105.251602	174.372971
DKFZP459E0319	DKFZP459E0319	chr7	+	21899237	21921730	0.000000	0.000000	0.000000
ERV3-1	ERV3-1	chr7	+	22463101	22464915	4.112397	11.143478	18.461681
SUMF2	SUMF2	chr7	-	27722681	27739140	21.351683	57.857254	95.853569
CCT6A	CCT6A	chr7	-	27739438	27752003	157.986938	428.101624	709.246826
PSPH	PSPH	chr7	+	27752213	27793075	12.111022	32.817577	54.369705
DKFZP468A2313	DKFZP468A2313	chr7	+	27769895	27793076	17.158291	46.494301	77.028282
IGFBP3	IGFBP3	chr7	+	38231413	38241059	0.091900	0.249024	0.412564
PPIA	PPIA	chr7	-	39282504	39289142	476.945496	1292.392456	2141.139404
OGDH	OGDH	chr7	-	39384972	39492963	71.575043	193.948914	321.320038
DDX56	DDX56	chr7	+	39526959	39535032	70.794922	191.834991	317.817871
NUDCD3	NUDCD3	chr7	+	39628760	39736807	22.460863	60.862827	100.832985
URGCP	URGCP	chr7	+	40151755	40183292	9.017347	24.434559	40.481350
HECW1	HECW1	chr7	-	40514009	40701451	0.000000	0.000000	0.000000
VPS41	VPS41	chr7	+	45182942	45382811	26.952507	73.033966	120.997215
ELMO1	ELMO1	chr7	+	46609182	47225427	0.534883	38.140121	63.187702
SEPTIN7	SEPTIN7	chr7	-	48135623	48242194	119.024834	323.244751	535.527710
KBTBD2	KBTBD2	chr7	+	51363620	51374948	7.363554	19.953230	33.057018
AVL9	AVL9	chr7	-	51639293	51731836	6.224627	16.867048	27.944061
LSM5	LSM5	chr7	+	51737132	51742183	8.022984	21.740105	36.017380
PDE1C	PDE1C	chr7	+	52144344	52458200	0.032011	0.086741	0.143706
AQP1	AQP1	chr7	-	53379854	53393024	0.0	0.0	0.0
MINDY4	MINDY4	chr7	-	53412172	53538644	0.0	0.0	0.0
INMT	INMT	chr7	-	53550316	53557804	0.0	0.0	0.0
GARS1	GARS1	chr7	-	53672128	53711702	155.858383	422.333862	699.691101
FKBP14	FKBP14	chr7	+	54325117	54338856	2.740903	7.427102	12.304667
CPVL	CPVL	chr7	+	55211906	55367840	0.0	0.0	0.0
JAZF1	JAZF1	chr7	+	56221034	56582567	11.474569	31.092962	51.512493
TAX1BP1	TAX1BP1	chr7	-	56583887	56676634	80.040489	233.278427	386.478241
HIBADH	HIBADH	chr7	+	56760917	56912603	18.270523	50.014694	82.860603
CBX3	CBX3	chr7	-	58239897	58252354	95.496559	258.769714	428.710297
HNRNPA2B1	HNRNPA2B1	chr7	+	58253565	58264434	624.692688	1692.747314	2804.417236
CYCS	CYCS	chr7	+	59324640	59327065	113.697708	308.089874	510.420258
NUP42	NUP42	chr7	-	61244857	61265391	15.699632	42.541737	70.479965
FAM126A	FAM126A	chr7	+	61431793	61506371	7.773090	21.062960	34.895538
TMEM196	TMEM196	chr7	+	64772248	64826505	0.0	0.0	0.0
HDAC9	HDAC9	chr7	-	65956490	66131689	0.564761	1.533568	2.540701
SNX13	SNX13	chr7	+	66695725	66845586	8.040266	21.786936	36.094963
AGR2	AGR2	chr7	+	67882215	67895357	0.000000	0.000000	0.000000
SOSTDC1	SOSTDC1	chr7	+	68240741	68245001	0.0	0.0	0.0
ETV1	ETV1	chr7	+	70775735	70871605	0.075505	0.251932	0.417381
NXPH1	NXPH1	chr7	-	76326087	76645424	0.0	0.0	0.0
ICA1	ICA1	chr7	+	76824716	76996443	13.582591	36.805130	60.975986
MIOS	MIOS	chr7	-	77510701	77551562	32.133266	87.072418	144.255066
ASNS	ASNS	chr7	+	78155801	78176469	74.016502	200.564606	332.280426
PEG10	PEG10	chr7	-	81417536	81431105	10.032001	27.183996	45.036411
SGCE	SGCE	chr7	+	81431283	81503489	14.068350	38.121403	63.156689
RBM48	RBM48	chr7	-	83615429	83624262	9.466630	25.651995	42.498302
ERVW-1	ERVW-1	chr7	+	83671473	83680867	0.0	0.0	0.0
CYP51A1	CYP51A1	chr7	+	84017488	84039934	63.532257	172.155151	285.213776
CDK14	CDK14	chr7	-	84955336	85442438	4.456211	12.075120	20.005156
CLDN12	CLDN12	chr7	-	85772357	85784826	6.872420	18.622389	30.852182
SRI	SRI	chr7	+	88175424	88190300	93.596092	253.619965	420.178589
RUNDC3B	RUNDC3B	chr7	-	88576868	88790767	0.082546	0.223677	0.370572
GRM3	GRM3	chr7	-	89560441	89792813	0.954574	2.586636	4.285345
CACNA2D1	CACNA2D1	chr7	+	93923779	94447499	0.000000	0.000000	0.000000
SEMA3C	SEMA3C	chr7	+	95496948	95680586	0.000000	0.000000	0.000000
GNAI1	GNAI1	chr7	-	96218118	96304263	0.447965	1.213863	2.011038
NAPEPLD	NAPEPLD	chr7	-	99854788	99905841	0.616342	1.670119	2.766929
PMPCB	PMPCB	chr7	+	99976249	99990954	86.322311	233.910004	387.524597
PSMC2	PSMC2	chr7	+	100028059	100046588	87.965118	238.361542	394.899597
MR1	MR1	chr7	+	100870268	100870761	0.196356	0.532071	0.881496
PUS7	PUS7	chr7	-	102226517	102318841	7.852569	21.278328	35.252342
HBP1	HBP1	chr7	+	103314149	103349813	15.490813	41.975891	69.542519
BCAP29	BCAP29	chr7	+	103748416	103788113	16.420187	44.494244	73.714729
DLD	DLD	chr7	+	104070861	104100071	80.599930	219.444595	363.559387
PNPLA8	PNPLA8	chr7	-	104674012	104728892	11.743657	31.822119	52.720505
DNAJB9	DNAJB9	chr7	+	104780691	104785224	9.271849	25.124189	41.623878
LRRN3	LRRN3	chr7	+	107539883	107573949	0.0	0.0	0.0
TMEM168	TMEM168	chr7	-	109224952	109250166	5.317799	14.409789	23.873062
GPR85	GPR85	chr7	-	109541969	109550237	0.045344	0.122870	0.203562
TES	TES	chr7	+	112803949	112856377	29.391487	79.642937	131.946472
CAV2	CAV2	chr7	+	113027497	113036647	1.879118	5.091899	8.435877
CAV1	CAV1	chr7	+	113052817	113089226	4.982215	13.500448	22.366533
MET	MET	chr7	+	113199951	113322962	0.0	0.0	0.0
CAPZA2	CAPZA2	chr7	+	113392844	113449932	62.767982	170.084167	281.782745
ST7	ST7	chr7	+	113553248	113670810	7.228413	19.587034	32.450333
WNT2	WNT2	chr7	-	113812098	113858101	0.531931	1.441388	2.387985
ASZ1	ASZ1	chr7	-	113901067	113979849	0.0	0.0	0.0
CFTR	CFTR	chr7	+	114035630	114228830	0.0	0.0	0.0
CTTNBP2	CTTNBP2	chr7	-	114270878	114439175	0.062458	0.169244	0.280391
LSM8	LSM8	chr7	+	114748651	114764798	8.905614	24.131794	39.979748
KCND2	KCND2	chr7	+	117084308	117560900	0.0	0.0	0.0
TSPAN12	TSPAN12	chr7	-	117605750	117674961	72.794159	197.252380	326.792999
ING3	ING3	chr7	+	117780870	117809092	17.503010	47.428402	78.575821
DKFZP469N2120	DKFZP469N2120	chr7	-	119936057	120025531	0.0	0.0	0.0
SLC13A1	SLC13A1	chr7	-	119936069	120025531	0.0	0.0	0.0
NDUFA5	NDUFA5	chr7	-	120311866	120328918	18.922626	51.275177	84.948868
WASL	WASL	chr7	-	120455200	120521920	7.333711	19.872364	32.923046
POT1	POT1	chr7	-	121668066	121777165	18.067698	48.958549	81.110863
GCC1	GCC1	chr7	-	124636241	124641226	7.095264	19.226236	31.852591
SND1	SND1	chr7	+	124710597	125146970	105.819527	286.829742	475.198029
CALU	CALU	chr7	+	125620325	125651914	28.614540	77.537621	128.458542
TNPO3	TNPO3	chr7	-	125845166	125942321	53.735458	145.608475	241.233246
AHCYL2	AHCYL2	chr7	+	126278869	126333697	7.243929	19.629076	32.519985
ZC3HC1	ZC3HC1	chr7	-	126938473	126981169	19.810846	53.682011	88.936333
CEP41	CEP41	chr7	-	127353941	127398653	2.933819	7.949854	13.170725
MKLN1	MKLN1	chr7	+	128335468	128496052	11.389522	30.862509	51.130695
EXOC4	EXOC4	chr7	+	130265341	131126256	11.050777	29.944603	49.609974
SLC35B4	SLC35B4	chr7	-	131382881	131406456	5.590802	15.149554	25.098646
CALD1	CALD1	chr7	+	131999850	132084407	9.762621	26.454048	43.827087
CYREN	CYREN	chr7	-	132292229	132297624	18.907522	51.234249	84.881065
WDR91	WDR91	chr7	-	132311067	132340360	8.207823	22.240969	36.847172
CNOT4	CNOT4	chr7	-	132522031	132632623	6.793582	18.408760	30.498257
CREB3L2	CREB3L2	chr7	-	135036803	135164948	5.083230	13.774172	22.820017
ZC3HAV1	ZC3HAV1	chr7	-	136258609	136326234	12.816100	34.728149	57.534996
TBXAS1	TBXAS1	chr7	+	137079373	137258248	0.266476	0.722077	1.196284
SLC37A3	SLC37A3	chr7	-	137534966	137641255	0.813642	2.204749	3.652663
AGK	AGK	chr7	+	138821103	138925248	23.719442	64.273239	106.483093
SSBP1	SSBP1	chr7	+	139036806	139048546	164.159973	444.828918	736.959229
GSTK1	GSTK1	chr7	+	140760206	140767515	16.670294	45.171967	74.837532
TCAF1	TCAF1	chr7	-	141195701	141220429	5.208333	14.113166	23.381638
CNTNAP2	CNTNAP2	chr7	+	143657418	146113219	0.248244	0.672674	1.114436
CUL1	CUL1	chr7	+	146429366	146533072	6.437932	196.417877	325.410431
RARRES2	RARRES2	chr7	-	147947458	147950913	0.000000	0.000000	0.000000
TMEM176B	TMEM176B	chr7	-	148465114	148477572	1.732225	4.693859	7.776434
AOC1	AOC1	chr7	+	148530228	148538977	0.0	0.0	0.0
ABCB8	ABCB8	chr7	+	148712011	148731524	6.230609	16.883257	27.970917
SLC4A2	SLC4A2	chr7	+	148744152	148761392	22.892372	89.007011	147.460159
FASTK	FASTK	chr7	-	148761491	148765663	33.965832	92.038170	152.481949
NUB1	NUB1	chr7	+	149008060	149043468	135.157684	366.240601	606.759949
PRKAG2	PRKAG2	chr7	-	149245011	149528932	3.464290	9.387283	15.552150
DNAJB6	DNAJB6	chr7	+	155506706	155593938	35.087322	95.077110	157.516647
VOPP1	VOPP1	chr7_random	-	15103126	15208484	105.094955	284.778748	471.800140
AQP1	AQP1	chr7_random	+	15988676	15991556	0.0	0.0	0.0
SYPL1	SYPL1	chr7_random	-	16671487	16693684	24.308695	65.869957	109.128410
AGPAT5	AGPAT5	chr8	+	6987434	7037835	66.122192	179.173157	296.840698
CTSB	CTSB	chr8	+	7982285	8008305	41.645264	112.847343	186.957031
FDFT1	FDFT1	chr8	-	8012269	8048788	83.489922	226.235001	374.809204
NEIL2	NEIL2	chr8	-	8065267	8083180	13.663450	37.024235	61.338982
MTMR7	MTMR7	chr8	-	16659682	16782612	0.746269	2.022186	3.350207
MTUS1	MTUS1	chr8	-	17035538	17197607	0.030908	0.083752	0.138755
FGL1	FGL1	chr8	-	17261273	17285404	0.000000	0.000000	0.000000
ASAH1	ASAH1	chr8	-	17451910	17480497	94.842918	256.998535	425.775940
PSD3	PSD3	chr8	-	17952556	17954101	0.060802	0.164757	0.272957
ATP6V1B2	ATP6V1B2	chr8	+	19723649	19748230	46.191769	125.167130	207.367538
DKFZP459C0228	DKFZP459C0228	chr8	-	21252076	21348596	0.000000	0.000000	0.000000
