Sample	aligned_libsize	Subfamily:Family:Class	copies	fpkm	uniq_counts	tot_counts	tot_reads	score
Orang_Jaqo_Zeb2_neg_R1	9136678	L1MDb:L1:LINE	886	23.8911978436	30	31.00	31	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR12B:ERV1:LTR	132	13.1540495834	30	31.56	34	92.81
Orang_Jaqo_Zeb2_neg_R1	9136678	MER34-int:ERV1:LTR	331	11.421907694	30	30.50	31	98.39
Orang_Jaqo_Zeb2_neg_R1	9136678	MER76-int:ERVL:LTR	132	11.3021439934	30	38.00	38	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1-int:MaLR:LTR	226	7.13313096317	30	30.86	32	96.42
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV15-int:ERV1:LTR	69	5.90260016314	29	29.11	30	97.02
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVL66-int:ERVL:LTR	58	7.01990899337	29	29.00	29	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR19C:ERV1:LTR	191	9.04411834197	29	29.00	29	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR1C:ERV1:LTR	225	19.755334191	29	29.00	29	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR36:ERV1:LTR	462	11.2614480307	29	31.00	31	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	PRIMAX-int:ERV1:LTR	312	15.5814269153	29	29.67	30	98.90
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M2c:L1:LINE	409	8.36911353767	28	29.50	30	98.33
Orang_Jaqo_Zeb2_neg_R1	9136678	MER57F:ERV1:LTR	373	13.5989272161	28	28.00	28	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVP71A-int:ERV1:LTR	202	7.40773952647	27	29.00	29	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER61F:ERV1:LTR	125	7.8623743474	27	27.00	27	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER97a:MER1_type?:DNA	312	6.74116363091	27	29.62	31	95.55
Orang_Jaqo_Zeb2_neg_R1	9136678	MamGypLTR2:Gypsy:LTR	399	12.4953709651	27	27.60	28	98.56
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV1_LTRa:ERV1:LTR	27	5.12174764648	26	26.00	26	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV35I-int:ERV1:LTR	470	8.84308526237	26	28.00	28	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MamGypLTR1d:Gypsy:LTR	672	13.8809095659	26	26.15	27	96.86
Orang_Jaqo_Zeb2_neg_R1	9136678	MamGypLTR2c:Gypsy:LTR	928	16.6240022131	26	26.00	26	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR81B:ERV1?:LTR	1051	16.8856893612	25	25.00	25	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR86B1:ERVL:LTR	278	14.9652153599	25	25.00	25	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR88c:Genie?:LTR	1091	20.1523643822	25	25.50	26	98.08
Orang_Jaqo_Zeb2_neg_R1	9136678	MER51E:ERV1:LTR	216	12.316925017	25	25.50	26	98.08
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR18B:ERVL:LTR	357	15.7324355464	24	26.00	27	96.30
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYb8:Alu:SINE	154	11.3562193235	23	23.61	24	98.36
Orang_Jaqo_Zeb2_neg_R1	9136678	Kanga1d:Tc2:DNA	401	18.2911261322	23	23.00	23	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR34:ERV1:LTR	329	9.87049747573	23	23.50	24	97.92
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR60:ERV1:LTR	229	6.08390732405	23	23.00	23	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR26E:ERV1:LTR	260	7.38283355504	22	22.00	22	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR90B:LTR:LTR	478	18.182015075	22	22.00	22	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER6C:MER2_type:DNA	100	12.7719217128	22	22.00	22	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1PA2:L1:LINE	1167	16.6867506171	21	23.12	27	85.61
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR44:ERV1:LTR	169	8.35847727734	21	21.00	21	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER61D:ERV1:LTR	234	7.41601516638	21	22.65	23	98.47
Orang_Jaqo_Zeb2_neg_R1	9136678	MER65B:ERV1:LTR	203	13.8674939729	21	22.00	22	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1E2-int:MaLR:LTR	120	6.60257241343	21	21.00	21	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	ORSL-2a:Tip100:DNA	288	11.4183260347	21	21.00	21	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR18A:ERVL:LTR	237	6.91799869185	20	23.30	24	97.09
Orang_Jaqo_Zeb2_neg_R1	9136678	MER110-int:ERV1:LTR	334	7.36992197071	20	20.00	20	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER45R:Tip100:DNA	462	11.3348024976	20	20.00	21	95.24
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR24C:ERV1:LTR	322	11.5746260853	19	19.00	19	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR38:ERV1:LTR	286	7.15692473769	19	19.00	20	95.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR69:ERVL:LTR	126	7.24361610639	19	19.00	19	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR86C:ERVL:LTR	253	10.6522976695	19	19.00	19	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER57C2:ERV1:LTR	393	9.45315149636	18	18.00	18	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1G1-int:MaLR:LTR	267	8.26551627168	18	18.50	19	97.37
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1J1-int:MaLR:LTR	419	7.94421098028	18	18.00	18	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie12:MER1_type:DNA	18	0.764043074442	17	18.00	18	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	FordPrefect:Tip100:DNA	512	9.62338390456	17	17.00	17	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR16D1:ERVL:LTR	184	16.2057427337	17	17.00	17	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR57-int:ERVL:LTR	311	9.69442275862	17	17.83	19	93.86
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR66:ERVL:LTR	216	4.55392649977	17	17.00	17	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR70:ERV1:LTR	148	8.20476959577	17	18.00	18	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR72:ERV1:LTR	137	9.20872237423	17	19.06	23	82.85
Orang_Jaqo_Zeb2_neg_R1	9136678	MER83C:ERV1:LTR	128	6.48854608904	17	18.00	18	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MamGypLTR2b:Gypsy:LTR	779	14.0457732517	17	17.00	17	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1PBb:L1:LINE	263	5.91390510992	16	16.00	16	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR22:ERVK:LTR	56	3.36426963843	16	16.00	16	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER34D:ERV1:LTR	244	8.22308711609	16	16.00	16	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1G3-int:MaLR:LTR	211	6.7249744076	16	16.00	16	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie4:MER1_type:DNA	142	7.35724866219	15	15.50	16	96.88
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVFH21-int:ERV1:LTR	74	7.99174586641	15	15.00	15	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR14C:ERVK:LTR	77	2.82543755977	15	15.00	15	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR19-int:ERV1:LTR	160	8.227940791	15	16.75	18	93.06
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR38C:ERV1:LTR	127	5.79316057579	15	21.39	24	89.13
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR68:ERV1:LTR	325	10.1408349706	15	15.00	15	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER110:ERV1:LTR	639	10.17009546	15	15.00	15	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER88:ERVL:LTR	102	6.65115759372	15	15.00	15	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV1_LTRb:ERV1:LTR	7	2.64681377455	14	14.00	14	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV1_LTRc:ERV1:LTR	28	7.78115918732	14	14.00	14	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVK14C-int:ERVK:LTR	48	6.02661335457	14	14.00	14	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR14A:ERVK:LTR	93	7.18959283242	14	14.00	14	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Ricksha_b:MuDR:DNA	102	6.68886820305	14	14.00	14	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYc5:Alu:SINE	316	6.21363821843	13	13.00	13	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVL32-int:ERVL:LTR	102	2.49347589068	13	13.00	13	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR38-int:ERV1:LTR	117	4.04383211185	13	13.00	13	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR80A:ERVL:LTR	327	9.2920739541	12	12.00	12	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR81C:ERV1?:LTR	684	5.38185755617	12	12.00	12	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER61B:ERV1:LTR	372	8.76563000855	12	12.00	12	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1H1-int:MaLR:LTR	312	3.99802716071	12	12.00	12	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR23-int:ERV1:LTR	229	4.61016212049	11	11.00	11	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER84-int:ERV1:LTR	107	3.70596884982	11	11.00	11	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MSTB1-int:MaLR:LTR	183	1.908347015	11	11.00	11	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluJ/monomer:Alu:SINE	329	7.39487809207	10	10.00	10	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV1_LTRe:ERV1:LTR	21	3.68130560427	10	13.65	14	97.53
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVKC4-int:ERVK:LTR	32	5.23012365926	10	10.00	10	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1P4e:L1:LINE	177	3.18367306744	10	11.00	11	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR16D2:ERVL:LTR	246	8.59722462837	10	10.00	10	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER34C:ERV1:LTR	150	6.63282238929	10	10.25	11	93.16
Orang_Jaqo_Zeb2_neg_R1	9136678	MER67D:ERV1:LTR	915	4.46832258558	10	10.00	10	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER75B:PiggyBac:DNA	87	6.82228700105	10	10.00	10	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER97b:MER1_type?:DNA	173	4.36258884046	10	10.00	10	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1E1A-int:MaLR:LTR	65	1.64310681911	10	11.00	11	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVFH19-int:ERV1:LTR	102	7.72544030883	9	9.00	9	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER74C:ERVL:LTR	227	6.15100451968	9	9.50	10	95.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1L-int:MaLR:LTR	96	5.49880339898	9	9.00	9	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	FordPrefect_a:Tip100:DNA	190	3.80992235929	8	8.00	8	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M2b:L1:LINE	236	2.85957783203	8	8.50	9	94.44
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR3B:ERVK:LTR	61	5.04818518816	8	8.00	8	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR52-int:ERVL:LTR	247	4.43890517369	8	9.00	10	90.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR80B:ERVL:LTR	431	3.11296027683	8	8.00	8	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYh9:Alu:SINE	82	4.7273092382	7	7.00	7	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M2a1:L1:LINE	120	2.40820523974	7	7.50	8	93.75
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR39-int:ERV1:LTR	112	3.88698018302	7	8.00	8	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR58:ERV1:LTR	78	2.33137434558	7	7.00	7	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR72B:ERV1:LTR	170	5.76986562926	7	7.00	7	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR86A2:ERVL:LTR	256	6.77932353673	7	7.00	7	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MSTB2-int:MaLR:LTR	84	2.14038608538	7	7.00	7	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Ricksha:MuDR:DNA	263	4.07532838049	7	7.00	7	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYb:Alu:SINE	94	3.26974944706	6	6.00	6	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYd:Alu:SINE	51	6.14349354252	6	6.00	6	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVK11D-int:ERVK:LTR	48	1.92677125151	6	6.00	6	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HUERS-P2-int:ERV1:LTR	234	3.35800211338	6	7.00	8	87.50
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR30:ERV1:LTR	127	1.66817883362	6	6.00	6	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR45:ERV1:LTR	152	4.93095148229	6	6.00	6	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR75_1:ERV1:LTR	128	5.49030324677	6	6.00	6	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR86B2:ERVL:LTR	236	4.35027603002	6	6.50	7	92.86
Orang_Jaqo_Zeb2_neg_R1	9136678	MER52-int:ERV1:LTR	425	4.44112955753	6	6.00	6	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER83B-int:ERV1:LTR	267	2.60878833158	6	7.00	7	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER83B:ERV1:LTR	120	5.97485754441	6	6.50	7	92.86
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR10B:ERV1:LTR	71	3.43272401209	5	5.00	5	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR10G:ERV1:LTR	96	4.12348935119	5	5.00	5	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER73:ERVL:LTR	241	3.64452070444	5	5.00	5	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER75A:PiggyBac:DNA	82	3.47015035492	5	5.00	5	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1H2-int:MaLR:LTR	305	1.82450489513	5	5.00	6	83.33
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1K-int:MaLR:LTR	153	5.75988686105	5	7.00	7	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT2B5:ERVL:LTR	308	2.00667925597	5	5.00	5	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluJo/F(R)AM:Alu:SINE	24	3.26713344485	4	4.00	4	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYg:Alu:SINE	154	4.49600784253	4	4.00	4	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV30-int:ERV1:LTR	64	1.12018572055	4	4.00	4	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1P:L1:LINE	187	2.43604188509	4	4.00	4	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR11:ERV:LTR	11	5.03964005432	4	4.00	4	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR43B:ERV1:LTR	185	2.14453874384	4	4.00	4	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR59:ERV1:LTR	122	3.96166711693	4	4.00	4	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER92C:ERV1:LTR	273	1.38506993732	4	4.00	4	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1E3-int:MaLR:LTR	73	1.73139531783	4	4.00	4	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYa5/8:Alu:SINE	47	3.48208120004	3	3.00	3	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYa8:Alu:SINE	45	1.80249992143	3	3.50	4	87.50
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV1_LTRd:ERV1:LTR	13	1.76713680765	3	3.00	3	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1P3b:L1:LINE	99	1.9042341192	3	3.00	3	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER72B:ERV1:LTR	160	1.10019563669	3	3.00	3	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER9B:ERVK:LTR	58	0.652048402375	3	3.00	3	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluJ/F(R)AM:Alu:SINE	43	0.869126680544	2	2.00	2	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYa:Alu:SINE	19	1.20379543104	2	2.00	2	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1P4b:L1:LINE	129	5.04898524179	2	2.00	2	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR12E:ERV1:LTR	113	1.44284685686	2	2.00	2	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR77:ERV1:LTR	116	1.53072582166	2	2.00	2	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER101B:ERV1:LTR	247	2.25667980212	2	2.00	2	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	SVA_C:Other:Other	11	1.97925443682	2	3.63	7	51.82
Orang_Jaqo_Zeb2_neg_R1	9136678	AluSg/q:Alu:SINE	18	1.21609967114	1	1.00	1	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV1_I-int:ERV1:LTR	57	0.372275409533	1	1.00	1	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1P4d:L1:LINE	169	0.324774392886	1	1.00	1	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR5:ERVK:LTR	27	1.52561133015	1	1.77	7	25.22
Orang_Jaqo_Zeb2_neg_R1	9136678	MER92A:ERV1:LTR	144	1.4848512053	1	2.00	2	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Ricksha_a:MuDR:DNA	35	0.319093208171	1	1.00	1	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	5S:rRNA:rRNA	1047	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	7SK:RNA:RNA	625	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	7SLRNA:srpRNA:srpRNA	811	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYc:Alu:SINE	10	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYh:Alu:SINE	13	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	BC200:scRNA:scRNA	220	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	HY1:scRNA:scRNA	362	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	HY3:scRNA:scRNA	457	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	HY4:scRNA:scRNA	127	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	HY5:scRNA:scRNA	20	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	Helitron1Na_Mam:Helitron:RC	276	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	Helitron1Nb_Mam:Helitron:RC	329	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	Helitron2Na_Mam:Helitron?:RC	371	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	Helitron3Na_Mam:Helitron:RC	958	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	LSU-rRNA_Hsa:rRNA:rRNA	350	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR7A:ERV1:LTR	28	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	MER83A-int:ERV1:LTR	79	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1E-int:MaLR:LTR	15	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1E1-int:MaLR:LTR	28	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1M-int:MaLR:LTR	3	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1N2-int:MaLR:LTR	70	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	SSU-rRNA_Hsa:rRNA:rRNA	54	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	Tigger2f:MER2_type:DNA	7	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U13:snRNA:snRNA	150	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U13_:snRNA:snRNA	262	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U14:snRNA:snRNA	8	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U17:snRNA:snRNA	8	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U1:snRNA:snRNA	157	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U2:snRNA:snRNA	904	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U3:snRNA:snRNA	205	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U4:snRNA:snRNA	146	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U5:snRNA:snRNA	165	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U6:snRNA:snRNA	1424	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U7:snRNA:snRNA	215	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	U8:snRNA:snRNA	26	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Ala-GCA:tRNA:tRNA	11	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Ala-GCG:tRNA:tRNA	8	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Ala-GCY:tRNA:tRNA	13	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Ala-GCY_:tRNA:tRNA	19	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Arg-AGA:tRNA:tRNA	36	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Arg-AGG:tRNA:tRNA	14	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Arg-CGA:tRNA:tRNA	7	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Arg-CGA_:tRNA:tRNA	4	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Arg-CGG:tRNA:tRNA	6	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Arg-CGY_:tRNA:tRNA	26	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Asn-AAC:tRNA:tRNA	38	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Asp-GAY:tRNA:tRNA	32	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Cys-TGY:tRNA:tRNA	124	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Gln-CAA:tRNA:tRNA	21	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Gln-CAA_:tRNA:tRNA	24	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Gln-CAG:tRNA:tRNA	61	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Glu-GAA:tRNA:tRNA	86	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Glu-GAG:tRNA:tRNA	19	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Glu-GAG_:tRNA:tRNA	81	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Gly-GGA:tRNA:tRNA	97	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Gly-GGG:tRNA:tRNA	20	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Gly-GGY:tRNA:tRNA	33	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-His-CAY:tRNA:tRNA	1	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-His-CAY_:tRNA:tRNA	33	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Ile-ATA:tRNA:tRNA	67	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Ile-ATC:tRNA:tRNA	10	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Ile-ATT:tRNA:tRNA	43	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Leu-CTA:tRNA:tRNA	2	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Leu-CTA_:tRNA:tRNA	1	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Leu-CTG:tRNA:tRNA	10	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Leu-CTY:tRNA:tRNA	19	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Leu-TTA(m):tRNA:tRNA	19	0	0	0.00	0	NA
Orang_Jaqo_Zeb2_neg_R1	9136678	tRNA-Leu-TTA:tRNA:tRNA	10	0	0	0.00	0	NA
