Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
PCDHB4	PCDHB4	chr5	+	142633204	142636996	0.0	0.0	0.0
TAF7	TAF7	chr5	-	142833420	142835710	42.864250	173.507309	282.511169
PCDHGA9	PCDHGA9	chr5	+	142917598	143030072	1.340726	5.427034	8.836502
PCDHGC5	PCDHGC5	chr5	+	143005613	143030069	0.000000	0.000000	0.000000
HDAC3	HDAC3	chr5	-	143141694	143158335	33.257607	134.621216	219.195343
FCHSD1	FCHSD1	chr5	-	143162500	143172815	7.572808	30.653456	49.911118
RNF14	RNF14	chr5	+	143506621	143526718	17.414667	70.491653	114.777184
GNPDA1	GNPDA1	chr5	-	143538845	143551126	10.447646	42.290318	68.858696
FGF1	FGF1	chr5	-	144146324	144241647	0.0	0.0	0.0
NR3C1	NR3C1	chr5	-	144851094	144976359	30.985212	127.633324	207.817398
YIPF5	YIPF5	chr5	-	145760231	145771640	13.834578	56.000053	91.181404
APOOL	APOOL	chr5	+	147651972	147652677	0.0	0.0	0.0
PPP2R2B	PPP2R2B	chr5	-	148266678	148730802	0.0	0.0	0.0
STK32A	STK32A	chr5	+	148942663	149096603	0.254386	1.029712	1.676616
ABLIM3	ABLIM3	chr5	+	151062322	151181963	0.0	0.0	0.0
GRPEL2	GRPEL2	chr5	+	151266586	151275830	3.514439	14.225861	23.163082
CSNK1A1	CSNK1A1	chr5	-	151418696	151475826	26.102169	105.657211	172.035065
CAMK2A	CAMK2A	chr5	-	152177708	152250118	0.247695	1.002628	1.632517
CD74	CD74	chr5	-	152369073	152382850	1286.567871	5207.811035	8479.554688
SYNPO	SYNPO	chr5	+	152614807	152626500	5.307341	21.483229	34.979801
RBM22	RBM22	chr5	-	152665575	152676520	28.620218	115.849846	188.631104
DCTN4	DCTN4	chr5	-	152695440	152742476	18.943819	76.681404	124.855568
GPX3	GPX3	chr5	+	153052118	153060507	1.129514	4.572083	7.444439
ANXA6	ANXA6	chr5	-	153132986	153194866	104.507988	423.030823	688.794739
SLC36A2	SLC36A2	chr5	-	153361331	153394023	0.0	0.0	0.0
SPARC	SPARC	chr5	-	153719670	153744185	1.456612	5.896121	9.600287
DKFZP468G1528	DKFZP468G1528	chr5	-	153719677	153744186	0.000000	0.000000	0.000000
G3BP1	G3BP1	chr5	+	153825929	153860239	119.676399	484.429993	788.767273
MFAP3	MFAP3	chr5	+	156161667	156180075	4.178739	16.914835	27.541374
MRPL22	MRPL22	chr5	+	157078076	157106492	6.487990	26.262295	42.761265
CYFIP2	CYFIP2	chr5	+	159495909	159637662	67.316444	272.485687	443.671509
CLINT1	CLINT1	chr5	-	160070967	160145416	22.824493	92.389725	150.432449
UBLCP1	UBLCP1	chr5	+	161595708	161621098	19.473045	78.823624	128.343613
GABRA1	GABRA1	chr5	+	164271635	164323067	0.0	0.0	0.0
GABRG2	GABRG2	chr5	+	164492374	164584555	0.663237	2.684672	4.371285
CCNG1	CCNG1	chr5	+	165904104	165911487	199.100128	805.923889	1312.235840
MAT2B	MAT2B	chr5	+	165974752	165991258	22.831175	92.416771	150.476471
RARS1	RARS1	chr5	+	171133952	171166662	114.176903	462.168945	752.520996
NPM1	NPM1	chr5	+	173987208	174009610	813.979797	3294.853760	5364.805176
ATP6V0E1	ATP6V0E1	chr5	+	175641766	175693718	172.217117	697.106018	1135.054443
STC2	STC2	chr5	-	175987085	175998776	0.090151	0.364916	0.594170
KIAA1191	KIAA1191	chr5	-	179067870	179085932	20.032076	81.086487	132.028076
ZNF346	ZNF346	chr5	+	179694894	179739275	3.927007	15.895866	25.882250
NHP2	NHP2	chr5	-	180707332	180712504	66.072342	267.449768	435.471802
CANX	CANX	chr5	+	182311418	182343688	82.502983	333.958252	543.763428
SQSTM1	SQSTM1	chr5	+	182445918	182460400	36.206779	146.558975	238.632858
GFPT2	GFPT2	chr5	-	182965782	183021307	3.308486	13.392197	21.805681
MGAT1	MGAT1	chr5	-	183467397	183485838	11.890636	48.131306	78.369202
DCP2	DCP2	chr5_random	+	7174423	7186198	1.411190	5.712261	9.300919
CANX	CANX	chr5_random	+	8216416	8226882	56.763725	229.770035	374.120270
AMACR	AMACR	chr5_random	-	8318718	8319474	2.474241	10.015313	16.307310
SLC6A19	SLC6A19	chr5_random	+	13500314	13508720	0.0	0.0	0.0
EXOC2	EXOC2	chr6	-	377832	529913	9.927827	40.186176	65.432655
SERPINB6	SERPINB6	chr6	-	2944082	2969273	13.718230	55.529095	90.414574
NQO2	NQO2	chr6	+	2998267	3018020	1.180751	4.779482	7.782134
PRPF4B	PRPF4B	chr6	+	4064353	4107891	24.177017	97.864510	159.346710
SSR1	SSR1	chr6	-	7501196	7526675	29.650391	120.019806	195.420776
RIOK1	RIOK1	chr6	+	7613401	7640630	18.819725	76.179092	124.037682
SLC35B3	SLC35B3	chr6	-	8683825	8706746	14.756245	59.730804	97.255959
GCNT2	GCNT2	chr6	+	10856660	10967986	0.453934	1.837449	2.991803
TMEM14C	TMEM14C	chr6	+	11080972	11088963	60.713070	245.756332	400.149719
ERVFRD-1	ERVFRD-1	chr6	-	11475397	11484657	0.0	0.0	0.0
SIRT5	SIRT5	chr6	+	14079627	14117585	0.514917	9.173243	14.936220
GMPR	GMPR	chr6	+	16867369	16923653	10.680606	43.233303	70.394096
CAP2	CAP2	chr6	+	18088176	18252947	0.0	0.0	0.0
TPMT	TPMT	chr6	-	18865697	18891107	2.807770	11.365383	18.505545
NRSN1	NRSN1	chr6	+	25144197	25165343	0.0	0.0	0.0
MRS2	MRS2	chr6	+	25442478	25474388	1.430938	5.792197	9.431074
ACOT13	ACOT13	chr6	+	25741255	25775885	108.622208	439.684540	715.910950
C6H6orf62	C6H6orf62	chr6	-	25779570	25793928	86.254166	349.142395	568.486877
CARMIL1	CARMIL1	chr6	+	26334345	26687736	0.291245	1.178911	1.919547
LOC100190801	LOC100190801	chr6	-	27118090	27120131	0.422135	1.708732	2.782222
HIST1H2BC	HIST1H2BC	chr6	-	27210535	27219532	2.718608	11.004469	17.917892
BTN3A3	BTN3A3	chr6	+	27556959	27569800	6.851214	27.732565	45.155212
BTN2A1	BTN2A1	chr6	+	27574259	27585964	7.564276	30.618923	49.854885
ABT1	ABT1	chr6	+	27722002	27725082	5.905231	23.903385	38.920395
PGBD1	PGBD1	chr6	+	29166606	29205656	2.967650	12.012550	19.559288
GABBR1	GABBR1	chr6	-	30563680	30589455	1.659394	6.716949	10.936790
MOG	MOG	chr6	+	30619244	30635000	0.0	0.0	0.0
TRIM39	TRIM39	chr6	+	30994695	31011561	3.535545	14.311294	23.302189
RAN	RAN	chr6	+	31194634	31195692	10.545409	42.686054	69.503044
GNL1	GNL1	chr6	-	31258129	31269466	23.744869	96.115250	156.498489
ATAT1	ATAT1	chr6	+	31339385	31359939	1.937289	7.841821	12.768350
TUBB	TUBB	chr6	+	31440014	31444983	425.153198	1720.948853	2802.114014
DKFZP468I0328	DKFZP468I0328	chr6	+	31441194	31444104	0.000000	0.000000	0.000000
FLOT1	FLOT1	chr6	-	31447465	31462566	40.821293	165.237747	269.046356
DKFZP469M1914	DKFZP469M1914	chr6	-	31837060	31840314	85.811279	347.349701	565.567871
DDX39B	DDX39B	chr6	-	32028372	32040206	105.394012	426.617310	694.634399
NFKBIL1	NFKBIL1	chr6	+	32045998	32057193	2.025108	8.197298	13.347151
APOM	APOM	chr6	+	32153631	32155916	1.685439	6.822374	11.108448
ABHD16A	ABHD16A	chr6	-	32180947	32203259	9.090476	36.796722	59.913815
HSPA1A	HSPA1A	chr6	+	32315864	32318293	46.886074	189.786957	309.018341
NEU1	NEU1	chr6	-	32356952	32360774	10.607396	45.889313	74.718712
SLC44A4	SLC44A4	chr6	-	32361124	32378152	0.0	0.0	0.0
C2	C2	chr6	+	32427811	32445662	0.0	0.0	0.0
DKFZP469A1324	DKFZP469A1324	chr6	+	32428059	32445665	0.0	0.0	0.0
ATF6B	ATF6B	chr6	-	32602836	32616492	25.314808	102.470100	166.845688
LOC100172120	LOC100172120	chr6	-	33111650	33139659	95.902473	388.197144	632.077271
IP6K3	IP6K3	chr6	-	33734984	33761541	0.0	0.0	0.0
PACSIN1	PACSIN1	chr6	+	34514905	34534882	0.000000	0.000000	0.000000
TAF11	TAF11	chr6	-	34883875	34894158	18.992197	76.877235	125.174416
FKBP5	FKBP5	chr6	-	35588583	35696344	7.306537	29.575642	48.156178
SRPK1	SRPK1	chr6	-	35840873	35931697	21.012419	85.054749	138.489349
STK38	STK38	chr6	-	36524338	36574761	5.156748	20.873652	33.987267
SRSF3	SRSF3	chr6	+	36620822	36629007	74.145401	300.128143	488.679993
C6H6orf89	C6H6orf89	chr6	+	36933792	36974643	8.769147	35.496037	57.795990
TBC1D22B	TBC1D22B	chr6	+	37326065	37406330	5.230124	21.170666	34.470879
RNF8	RNF8	chr6	+	37428033	37465380	14.916664	60.380161	98.313255
CMTR1	CMTR1	chr6	+	37518007	37567187	20.077230	81.269264	132.325684
MOCS1	MOCS1	chr6	-	39940050	39970103	0.551948	2.234193	3.637797
APOBEC2	APOBEC2	chr6	+	41136558	41147708	0.0	0.0	0.0
TREM1	TREM1	chr6	-	41352150	41365636	0.000000	0.000000	0.000000
PGC	PGC	chr6	-	41821853	41839082	0.0	0.0	0.0
MRPS10	MRPS10	chr6	-	42324786	42336820	12.913432	52.271412	85.110283
RPL7L1	RPL7L1	chr6	+	42957062	42967097	55.423622	224.345535	365.287872
CUL7	CUL7	chr6	-	43114581	43131925	6.634163	26.853977	43.724659
SLC22A7	SLC22A7	chr6	+	43379063	43386359	0.000000	0.000000	0.000000
TJAP1	TJAP1	chr6	+	43576804	43605349	6.678234	27.032372	44.015129
SLC29A1	SLC29A1	chr6	+	44168138	44182657	22.836617	92.438797	150.512344
HSP90AB1	HSP90AB1	chr6	+	44196026	44202841	1288.063110	5213.863770	8489.410156
ENPP4	ENPP4	chr6	+	46122065	46136554	3.507170	14.196437	23.115173
DKFZP459K0524	DKFZP459K0524	chr6	+	46122237	46135752	7.195923	29.127890	47.427132
RCAN2	RCAN2	chr6	-	46211102	46331453	1.241814	5.026655	8.184589
SLC25A27	SLC25A27	chr6	+	46638334	46663428	2.382220	9.642827	15.700816
CD2AP	CD2AP	chr6	+	47499275	47650423	17.007769	68.844597	112.095367
MMUT	MMUT	chr6	-	49557500	49590265	4.336209	17.552246	28.579233
MCM3	MCM3	chr6	-	52612319	52633468	48.144321	194.880142	317.311218
ELOVL5	ELOVL5	chr6	-	53693091	53774275	17.353806	70.245300	114.376045
TINAG	TINAG	chr6	+	54796070	54892045	0.0	0.0	0.0
DST	DST	chr6	-	57058480	57435920	2.046140	8.282432	13.485768
ZNF451	ZNF451	chr6	+	57682902	57763435	1.682509	6.810514	11.089137
PTP4A1	PTP4A1	chr6	+	63795741	63806175	22.810591	92.333450	150.340805
EYS	EYS	chr6	-	63944972	65984737	0.218334	0.883779	1.439003
FAM135A	FAM135A	chr6	+	70838161	70993080	1.726897	6.990190	11.381691
MTO1	MTO1	chr6	+	73946997	73991350	13.034427	52.761173	85.907738
EEF1A1	EEF1A1	chr6	-	74008511	74012080	9905.499023	40095.800781	65285.496094
TMEM30A	TMEM30A	chr6	-	75846716	75877735	21.134583	85.549248	139.294510
HMGN3	HMGN3	chr6	-	79900124	79933496	70.502686	285.383057	464.671478
SH3BGRL2	SH3BGRL2	chr6	+	80377769	80447930	3.538133	14.321770	23.319246
BCKDHB	BCKDHB	chr6	+	80868774	81115862	5.879632	23.799765	38.751678
UBE3D	UBE3D	chr6	-	83739097	83913025	6.762611	27.373915	44.571243
SNAP91	SNAP91	chr6	-	84423033	84586448	0.0	0.0	0.0
SNX14	SNX14	chr6	-	86411007	86503328	23.233761	94.046364	153.129837
SMIM8	SMIM8	chr6	+	88256357	88270808	0.606089	2.453347	3.994632
SLC35A1	SLC35A1	chr6	+	88408426	88447995	3.778477	15.294641	24.903313
RARS2	RARS2	chr6	-	88450072	88531765	11.867700	53.996086	87.918472
LYRM2	LYRM2	chr6	-	90599780	90604116	1.980747	8.017732	13.054774
MAP3K7	MAP3K7	chr6	-	91505291	91577896	6.990360	28.295803	46.072300
MANEA	MANEA	chr6	+	96895065	96929461	3.270977	13.240367	21.558466
NDUFAF4	NDUFAF4	chr6	-	98322896	98331259	12.833485	51.947796	84.583366
PNISR	PNISR	chr6	-	100945733	100971995	18.664248	75.549744	123.012955
USP45	USP45	chr6	-	100981600	101081593	4.933645	20.023476	32.602982
CCNC	CCNC	chr6	-	101110714	101137447	38.496284	155.826508	253.722610
ATG5	ATG5	chr6	-	108120109	108260583	10.396657	42.083923	68.522636
SEC63	SEC63	chr6	-	109895647	109982031	23.467068	94.990761	154.667557
SNX3	SNX3	chr6	-	110237351	110286946	62.896347	254.593857	414.539368
SESN1	SESN1	chr6	-	111054725	111164430	8.677469	35.124939	57.191753
WASF1	WASF1	chr6	-	112236220	112315180	0.985869	3.990633	6.497699
HDAC2	HDAC2	chr6	-	116199668	116220824	6.765020	27.383665	44.587120
TSPYL1	TSPYL1	chr6	-	118552467	118555706	23.291821	94.281387	153.512512
GOPC	GOPC	chr6	-	119841522	119885392	6.290375	25.462385	41.458817
SERINC1	SERINC1	chr6	-	124969679	124998313	21.855125	88.465881	144.043503
TRDN	TRDN	chr6	-	125728945	126196804	0.0	0.0	0.0
HINT3	HINT3	chr6	+	128458579	128481904	4.015772	16.255171	26.467283
TRMT11	TRMT11	chr6	+	128488257	128540982	10.465945	42.364395	68.979301
DKFZP468A0422	DKFZP468A0422	chr6	+	129818858	129840557	3.215248	13.014786	21.191164
RNF146	RNF146	chr6	+	129818876	129840557	4.210187	17.042131	27.748642
ECHDC1	ECHDC1	chr6	-	129840894	129895808	20.759949	84.032799	136.825363
PTPRK	PTPRK	chr6	-	130573843	131158859	2.054189	8.315013	13.538818
ARHGAP18	ARHGAP18	chr6	-	132290721	132424999	2.642169	10.695058	17.414097
EPB41L2	EPB41L2	chr6	-	133634947	133865074	78.547958	364.759918	593.915894
ENPP3	ENPP3	chr6	+	134450208	134553698	0.0	0.0	0.0
STX7	STX7	chr6	-	135292366	135347269	15.337353	62.083035	101.085945
TBPL1	TBPL1	chr6	+	136816502	136852881	6.398973	25.901970	42.174568
HBS1L	HBS1L	chr6	-	137887898	137981917	33.753975	136.630432	222.466843
MAP7	MAP7	chr6	-	139289481	139473444	2.707623	10.960004	17.845493
IFNGR1	IFNGR1	chr6	-	140106904	140128511	18.536551	75.032852	122.171318
VTA1	VTA1	chr6	+	145043490	145116526	10.052546	40.691021	66.254662
FUCA2	FUCA2	chr6	-	146438868	146454866	1.738739	7.038125	11.459740
PHACTR2	PHACTR2	chr6	+	146616086	146773501	0.043905	0.177720	0.289371
LTV1	LTV1	chr6	+	146791590	146812563	40.160755	162.564011	264.692871
UTRN	UTRN	chr6	+	147241865	147842024	3.704608	14.995632	24.416454
TAB2	TAB2	chr6	+	152480321	152514150	17.277372	69.935905	113.872284
GINM1	GINM1	chr6	+	152677576	152702703	7.371900	29.840216	48.586967
PCMT1	PCMT1	chr6	+	152881837	152941346	50.233170	203.335449	331.078461
IYD	IYD	chr6	+	153519018	153553644	0.0	0.0	0.0
RMND1	RMND1	chr6	-	154639370	154689324	8.346663	33.785896	55.011471
TFB1M	TFB1M	chr6	-	158641853	158704168	13.275187	53.735729	87.494553
SERAC1	SERAC1	chr6	-	161524155	161583012	2.508595	10.154372	16.533731
SOD2	SOD2	chr6	-	163174805	163184010	21.075817	85.311371	138.907211
ACAT2	ACAT2	chr6	+	163256797	163274810	121.077522	490.101532	798.001770
PNLDC1	PNLDC1	chr6	+	163301652	163325006	8.545761	34.591808	56.323689
SLC22A2	SLC22A2	chr6	-	163742731	163786407	0.0	0.0	0.0
PLG	PLG	chr6	+	164236598	164295362	0.0	0.0	0.0
AGPAT4	AGPAT4	chr6	-	164692352	164841639	1.417812	5.739065	9.344563
PRKN	PRKN	chr6	-	164925937	166372286	0.000000	0.000000	0.000000
CCHCR1	CCHCR1	chr6_cox_hap1	-	539879	555084	0.0	0.0	0.0
DKFZP469I0912	DKFZP469I0912	chr6_cox_hap1	+	778322	795838	0.0	0.0	0.0
LOC100173170	LOC100173170	chr6_cox_hap1	+	1171712	1177649	0.0	0.0	0.0
SLC39A7	SLC39A7	chr6_qbl_hap2	+	1038023	1041551	0.0	0.0	0.0
VPS52	VPS52	chr6_qbl_hap2	-	1089101	1111647	0.0	0.0	0.0
PNLDC1	PNLDC1	chr6_random	+	7419443	7424926	16.037437	64.916862	105.700081
LYRM2	LYRM2	chr6_random	-	7594679	7599050	3.005959	12.167618	19.811775
TBCC	TBCC	chr6_random	-	7899863	7901178	6.019757	24.366966	39.675217
MRPS10	MRPS10	chr6_random	-	9922161	9923275	2.764574	11.190532	18.220848
MRS2	MRS2	chr6_random	+	10474353	10485272	2.727238	11.039402	17.974771
TMEM242	TMEM242	chr6_random	-	10704155	10735451	5.425613	21.961971	35.759312
TBCC	TBCC	chr6_random	-	12906140	12906405	2.218045	8.978274	14.618766
SUN1	SUN1	chr7	+	683548	759883	18.135174	73.408142	119.525917
GNA12	GNA12	chr7	-	2691978	2726556	15.450270	62.540104	101.830162
ACTB	ACTB	chr7	-	5558043	5561465	4231.491699	17128.369141	27889.056641
TECPR1	TECPR1	chr7	-	7014901	7050692	0.746600	3.022112	4.920716
TMEM130	TMEM130	chr7	-	7732277	7753455	0.308514	1.248813	2.033365
PTCD1	PTCD1	chr7	-	8324282	8341731	7.302471	29.559179	48.129372
ATP5MF	ATP5MF	chr7	-	8361580	8369263	61.747726	249.944458	406.968994
ZNF394	ZNF394	chr7	-	8396727	8403853	6.330411	25.624443	41.722687
ZKSCAN1	ZKSCAN1	chr7	+	9004108	9017293	4.578014	18.531033	30.172930
ZNF3	ZNF3	chr7	-	9055661	9067004	6.688017	27.071972	44.079609
COPS6	COPS6	chr7	+	9074268	9077202	83.056946	336.200592	547.414490
AP4M1	AP4M1	chr7	+	9086684	9092205	11.488056	46.501728	75.715866
LAMTOR4	LAMTOR4	chr7	+	9133163	9138440	30.411015	123.098686	200.433929
TRIM74	TRIM74	chr7	+	9208448	9229022	6.358770	25.739233	41.909595
SRRT	SRRT	chr7	+	9947992	9964001	50.309334	203.643753	331.580444
PLOD3	PLOD3	chr7	-	10280826	10292169	22.813044	95.847794	156.063004
CUX1	CUX1	chr7	+	11025662	11420471	4.163041	16.851292	27.437910
PRKRIP1	PRKRIP1	chr7	+	11485354	11516803	7.529192	30.476908	49.623653
YWHAG	YWHAG	chr7	+	11825353	11855748	27.892176	112.902847	183.832687
MDH2	MDH2	chr7	-	12159694	12178666	110.104187	445.683289	725.678284
EIF4H	EIF4H	chr7	-	13837747	13860247	115.245232	466.493378	759.562134
STX1A	STX1A	chr7	+	14363926	14373857	1.206233	4.882629	7.950081
TBL2	TBL2	chr7	+	14497827	14507336	7.346695	29.738186	48.420837
SBDS	SBDS	chr7	-	15124306	15132428	27.730528	112.248528	182.767303
TYW1	TYW1	chr7	+	15133648	15406343	7.056435	28.563267	46.507790
GUSB	GUSB	chr7	+	21899225	21921730	5.672456	22.961149	37.386215
DKFZP459E0319	DKFZP459E0319	chr7	+	21899237	21921730	9.319847	37.725178	61.425560
ERV3-1	ERV3-1	chr7	+	22463101	22464915	1.568595	6.349410	10.338348
SUMF2	SUMF2	chr7	-	27722681	27739140	10.418451	42.172146	68.666275
CCT6A	CCT6A	chr7	-	27739438	27752003	165.075027	668.196045	1087.982056
PSPH	PSPH	chr7	+	27752213	27793075	4.660881	18.866465	30.719091
DKFZP468A2313	DKFZP468A2313	chr7	+	27769895	27793076	9.886409	40.018528	65.159683
IGFBP3	IGFBP3	chr7	+	38231413	38241059	1.006632	4.074677	6.634544
PPIA	PPIA	chr7	-	39282504	39289142	404.701172	1638.162598	2667.318115
OGDH	OGDH	chr7	-	39384972	39492963	61.164165	247.582291	403.122833
DDX56	DDX56	chr7	+	39526959	39535032	54.338234	219.952057	358.134247
NUDCD3	NUDCD3	chr7	+	39628760	39736807	14.717528	59.574085	97.000778
URGCP	URGCP	chr7	+	40151755	40183292	4.469784	18.092936	29.459602
HECW1	HECW1	chr7	-	40514009	40701451	0.060968	0.246788	0.401830
VPS41	VPS41	chr7	+	45182942	45382811	17.412613	70.483337	114.763626
ELMO1	ELMO1	chr7	+	46609182	47225427	0.391459	41.697113	67.892815
SEPTIN7	SEPTIN7	chr7	-	48135623	48242194	86.014420	348.877350	568.055298
KBTBD2	KBTBD2	chr7	+	51363620	51374948	2.644445	10.704269	17.429096
AVL9	AVL9	chr7	-	51639293	51731836	4.026628	16.299116	26.538836
LSM5	LSM5	chr7	+	51737132	51742183	7.952681	32.191120	52.414799
PDE1C	PDE1C	chr7	+	52144344	52458200	0.000000	0.000000	0.000000
AQP1	AQP1	chr7	-	53379854	53393024	0.0	0.0	0.0
MINDY4	MINDY4	chr7	-	53412172	53538644	0.565528	2.289163	3.727301
INMT	INMT	chr7	-	53550316	53557804	0.0	0.0	0.0
GARS1	GARS1	chr7	-	53672128	53711702	70.231369	284.284790	462.883270
FKBP14	FKBP14	chr7	+	54325117	54338856	1.210435	4.899638	7.977776
CPVL	CPVL	chr7	+	55211906	55367840	0.0	0.0	0.0
JAZF1	JAZF1	chr7	+	56221034	56582567	3.605591	14.594829	23.763851
TAX1BP1	TAX1BP1	chr7	-	56583887	56676634	48.333218	210.857864	343.326752
HIBADH	HIBADH	chr7	+	56760917	56912603	15.758531	64.442932	104.928413
CBX3	CBX3	chr7	-	58239897	58252354	67.828827	274.559723	447.048492
HNRNPA2B1	HNRNPA2B1	chr7	+	58253565	58264434	483.869904	1958.624268	3189.105957
CYCS	CYCS	chr7	+	59324640	59327065	116.113525	470.008057	765.284912
NUP42	NUP42	chr7	-	61244857	61265391	12.037968	48.727676	79.340248
FAM126A	FAM126A	chr7	+	61431793	61506371	3.116004	12.613062	20.537064
TMEM196	TMEM196	chr7	+	64772248	64826505	0.0	0.0	0.0
HDAC9	HDAC9	chr7	-	65956490	66131689	4.094090	16.715925	27.217501
SNX13	SNX13	chr7	+	66695725	66845586	2.918608	11.814035	19.236059
AGR2	AGR2	chr7	+	67882215	67895357	0.0	0.0	0.0
SOSTDC1	SOSTDC1	chr7	+	68240741	68245001	0.0	0.0	0.0
ETV1	ETV1	chr7	+	70775735	70871605	0.202640	1.010023	1.644558
NXPH1	NXPH1	chr7	-	76326087	76645424	0.0	0.0	0.0
ICA1	ICA1	chr7	+	76824716	76996443	10.513376	42.556385	69.291916
MIOS	MIOS	chr7	-	77510701	77551562	14.422291	58.379013	95.054924
ASNS	ASNS	chr7	+	78155801	78176469	74.568825	301.842102	491.470703
PEG10	PEG10	chr7	-	81417536	81431105	0.346154	1.401173	2.281443
SGCE	SGCE	chr7	+	81431283	81503489	2.404557	9.733244	15.848035
RBM48	RBM48	chr7	-	83615429	83624262	5.676503	22.977533	37.412888
ERVW-1	ERVW-1	chr7	+	83671473	83680867	0.0	0.0	0.0
CYP51A1	CYP51A1	chr7	+	84017488	84039934	54.696907	221.403915	360.498230
CDK14	CDK14	chr7	-	84955336	85442438	2.490608	10.081563	16.415184
CLDN12	CLDN12	chr7	-	85772357	85784826	3.898796	15.781672	25.696316
SRI	SRI	chr7	+	88175424	88190300	118.111877	478.097076	778.455750
RUNDC3B	RUNDC3B	chr7	-	88576868	88790767	0.000000	0.000000	0.000000
GRM3	GRM3	chr7	-	89560441	89792813	0.761564	3.082684	5.019341
CACNA2D1	CACNA2D1	chr7	+	93923779	94447499	0.030269	0.122524	0.199498
SEMA3C	SEMA3C	chr7	+	95496948	95680586	0.041453	0.167795	0.273210
GNAI1	GNAI1	chr7	-	96218118	96304263	12.910007	52.257545	85.087708
NAPEPLD	NAPEPLD	chr7	-	99854788	99905841	0.109799	0.444448	0.723667
PMPCB	PMPCB	chr7	+	99976249	99990954	54.640812	221.176849	360.128510
PSMC2	PSMC2	chr7	+	100028059	100046588	77.851273	315.128906	513.104797
MR1	MR1	chr7	+	100870268	100870761	0.0	0.0	0.0
PUS7	PUS7	chr7	-	102226517	102318841	5.106671	20.670948	33.657219
HBP1	HBP1	chr7	+	103314149	103349813	6.959644	28.171471	45.869858
BCAP29	BCAP29	chr7	+	103748416	103788113	5.489303	22.219778	36.179085
DLD	DLD	chr7	+	104070861	104100071	52.456707	213.348450	347.382019
PNPLA8	PNPLA8	chr7	-	104674012	104728892	7.625000	30.864721	50.255108
DNAJB9	DNAJB9	chr7	+	104780691	104785224	4.823679	19.525444	31.792067
LRRN3	LRRN3	chr7	+	107539883	107573949	0.0	0.0	0.0
TMEM168	TMEM168	chr7	-	109224952	109250166	3.055158	12.366768	20.136038
GPR85	GPR85	chr7	-	109541969	109550237	0.0	0.0	0.0
TES	TES	chr7	+	112803949	112856377	32.257725	130.573868	212.605301
CAV2	CAV2	chr7	+	113027497	113036647	3.025687	12.247474	19.941799
CAV1	CAV1	chr7	+	113052817	113089226	2.921082	11.824051	19.252365
MET	MET	chr7	+	113199951	113322962	0.0	0.0	0.0
CAPZA2	CAPZA2	chr7	+	113392844	113449932	38.204639	154.645981	251.800430
ST7	ST7	chr7	+	113553248	113670810	5.093315	20.616886	33.569191
WNT2	WNT2	chr7	-	113812098	113858101	0.720277	2.915560	4.747226
ASZ1	ASZ1	chr7	-	113901067	113979849	0.0	0.0	0.0
CFTR	CFTR	chr7	+	114035630	114228830	0.0	0.0	0.0
CTTNBP2	CTTNBP2	chr7	-	114270878	114439175	0.000000	0.000000	0.000000
LSM8	LSM8	chr7	+	114748651	114764798	9.554167	38.673664	62.969925
KCND2	KCND2	chr7	+	117084308	117560900	0.462928	1.873855	3.051081
TSPAN12	TSPAN12	chr7	-	117605750	117674961	14.194142	57.455509	93.551231
ING3	ING3	chr7	+	117780870	117809092	5.810097	23.518299	38.293385
DKFZP469N2120	DKFZP469N2120	chr7	-	119936057	120025531	0.0	0.0	0.0
SLC13A1	SLC13A1	chr7	-	119936069	120025531	0.0	0.0	0.0
NDUFA5	NDUFA5	chr7	-	120311866	120328918	17.924086	72.553696	118.134666
WASL	WASL	chr7	-	120455200	120521920	5.258042	21.283672	34.654881
POT1	POT1	chr7	-	121668066	121777165	8.874845	35.923882	58.492626
GCC1	GCC1	chr7	-	124636241	124641226	3.468712	14.040766	22.861704
SND1	SND1	chr7	+	124710597	125146970	106.082832	429.536682	699.387817
CALU	CALU	chr7	+	125620325	125651914	18.440554	74.644272	121.538628
TNPO3	TNPO3	chr7	-	125845166	125942321	38.020420	153.900284	250.586258
AHCYL2	AHCYL2	chr7	+	126278869	126333697	2.612203	10.573760	17.216595
ZC3HC1	ZC3HC1	chr7	-	126938473	126981169	15.154942	61.344666	99.883705
CEP41	CEP41	chr7	-	127353941	127398653	1.835951	7.431622	12.100448
MKLN1	MKLN1	chr7	+	128335468	128496052	7.364607	29.810694	48.538898
EXOC4	EXOC4	chr7	+	130265341	131126256	9.966707	40.343563	65.688911
SLC35B4	SLC35B4	chr7	-	131382881	131406456	1.539183	6.230355	10.144499
CALD1	CALD1	chr7	+	131999850	132084407	1.537641	6.224113	10.134336
CYREN	CYREN	chr7	-	132292229	132297624	7.789412	31.530233	51.338718
WDR91	WDR91	chr7	-	132311067	132340360	5.128251	20.758301	33.799450
CNOT4	CNOT4	chr7	-	132522031	132632623	4.312721	17.457170	28.424427
CREB3L2	CREB3L2	chr7	-	135036803	135164948	4.169216	16.876289	27.478611
ZC3HAV1	ZC3HAV1	chr7	-	136258609	136326234	8.603004	34.823521	56.700970
TBXAS1	TBXAS1	chr7	+	137079373	137258248	0.0	0.0	0.0
SLC37A3	SLC37A3	chr7	-	137534966	137641255	0.164594	0.666249	1.084812
AGK	AGK	chr7	+	138821103	138925248	23.441986	94.889229	154.502228
